principalInvestigator,country,locality,yearCollected,decimalLatitude,decimalLongitude,materialSampleID,basisOfRecord,genus,specificEpithet,sampleType,testMethod,diseaseTested,BdDetected,BsalDetected,BdLoad,BsalLoad,fatal,monthCollected,dayCollected,quantityDetected,dilutionFactor,cycleTimeFirstDetection,diagnosticLab,continentOcean,stateProvince,municipality,county,locationRemarks,verbatimEventDate,horizontalDatum,coordinateUncertaintyInMeters,georeferenceProtocol,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,locationID,habitat,eventRemarks,collectorList,occurrenceID,institutionCode,collectionCode,catalogNumber,otherCatalogNumbers,fieldNumber,infraspecificEpithet,taxonRemarks,lifeStage,establishmentMeans,sex,associatedReferences,occurrenceRemarks,individualCount,weightUnits,weight,lengthUnits,length,organismRemarks,diseaseLineage,geFALSEtypeMethod,diseaseTestedPositiveCount,specimenDisposition,zeScore,measurementRemarks,tissueID,tissueType,tissuePlate,tissueWell,tissueCatalogNumber,tissueBarcode,tissueInstitution,tissueOtherCatalogNumbers,tissueSamplingYear,tissueSamplingMonth,tissueSamplingDay,tissueRecordedBy,tissueContainer,tissuePreservative,associatedSequences,tissueRemarks,fromTissue,tissueBlocked,biosampleAccession,DiagFALSEstics_bcid,Sample_bcid,expeditionCode,projectId
Alessandro Catenazzi,Peru,Peru,2013,,,V171.13,LivingSpecimen,Bolitoglossa,caldwellae,swabbing,,Bsal,NA,FALSE,NA,0,FALSE,7,12,,,,,,,,,,,,30,,540,,,,,,,Ethan Baruch & Alessandro Catenazzi,,,,,,,,,adult,,not determined,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DSw2d5cd089668211863cefbf64b333bfb82,https://n2t.net/ark:/21547/DSv2V171.13,bsal-tri,243
Alessandro Catenazzi,Peru,Peru,2013,,,V84.13,LivingSpecimen,Bolitoglossa,caldwellae,swabbing,,Bsal,NA,FALSE,NA,0,FALSE,6,24,,,,,,,,,,,,30,,550,,,,,,,Ethan Baruch & Alessandro Catenazzi,,,,,,,,,adult,,not determined,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DSw2572cf4c8ba26315aedac74bd40fc5605,https://n2t.net/ark:/21547/DSv2V84.13,bsal-tri,243
Alessandro Catenazzi,Peru,Peru,2013,,,V87.13,LivingSpecimen,Bolitoglossa,caldwellae,swabbing,,Bsal,NA,FALSE,NA,0,FALSE,6,24,,,,,,,,,,,,30,,550,,,,,,,Ethan Baruch & Alessandro Catenazzi,,,,,,,,,adult,,not determined,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DSw2bd78d83669c90f24973bc69582640eec,https://n2t.net/ark:/21547/DSv2V87.13,bsal-tri,243
Alessandro Catenazzi,Peru,Peru,2013,,,V152.13,LivingSpecimen,Bolitoglossa,caldwellae,swabbing,,Bsal,NA,FALSE,NA,0,FALSE,7,7,,,,,,,,,,,,30,,550,,,,,,,Ethan Baruch & Alessandro Catenazzi,,,,,,,,,adult,,not determined,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DSw2f81e10f4479d1e92498a5411da59deba,https://n2t.net/ark:/21547/DSv2V152.13,bsal-tri,243
Alessandro Catenazzi,Peru,Peru,2014,,,145.14,LivingSpecimen,Bolitoglossa,caldwellae,swabbing,,Bsal,NA,FALSE,NA,0,FALSE,1,27,,,,,,,,,,,,30,,655,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,male,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DSw28946c446dc6a9b6376dc16372624e8c2,https://n2t.net/ark:/21547/DSv2145.14,bsal-tri,243
Alessandro Catenazzi,Peru,Peru,2015,,,563.15,LivingSpecimen,Bolitoglossa,caldwellae,swabbing,,Bsal,NA,FALSE,NA,0,FALSE,6,12,,,,,,,,,,,,30,,573,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,female,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DSw24d46b593faa2fd5e7d0fa34eeee4460d,https://n2t.net/ark:/21547/DSv2563.15,bsal-tri,243
Alessandro Catenazzi,Peru,Peru,2013,,,V263.13,LivingSpecimen,Bolitoglossa,caldwellae,swabbing,,Bsal,NA,FALSE,NA,0,FALSE,7,27,,,,,,,,,,,,30,,560,,,,,,,Ethan Baruch & Alessandro Catenazzi,,,,,,,,,adult,,not determined,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DSw2097179da00ccc5b488d1b001d9312932,https://n2t.net/ark:/21547/DSv2V263.13,bsal-tri,243
Alessandro Catenazzi,USA,USA,2014,,,1446.14,LivingSpecimen,Desmognathus,ocoee,swabbing,,Bsal,NA,FALSE,NA,0,FALSE,10,25,,,,,,,,,,,,30,,1112.189895,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,female,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DSw21e6980f8972054537c4c8665fe2c10ea,https://n2t.net/ark:/21547/DSv21446.14,bsal-tri,243
Alessandro Catenazzi,Peru,Peru,2015,,,355.15,LivingSpecimen,Bolitoglossa,caldwellae,swabbing,,Bsal,NA,FALSE,NA,0,FALSE,5,25,,,,,,,,,,,,30,,920,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,female,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DSw25fc1ea03cd9ba2bfc6e7f44fc75578fa,https://n2t.net/ark:/21547/DSv2355.15,bsal-tri,243
Alessandro Catenazzi,Peru,Peru,2014,,,83.14,LivingSpecimen,Bolitoglossa,caldwellae,swabbing,,Bsal,NA,FALSE,NA,0,FALSE,1,23,,,,,,,,,,,,30,,537,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,male,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DSw26d3067b730c01ead56cc5f84a4ff964a,https://n2t.net/ark:/21547/DSv283.14,bsal-tri,243
Alessandro Catenazzi,Peru,Peru,2014,,,1165.14,LivingSpecimen,Bolitoglossa,caldwellae,swabbing,,Bsal,NA,FALSE,NA,0,FALSE,7,14,,,,,,,,,,,,30,,526,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,female,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DSw29e7b98d39365d4a8635518ac6b59e1b0,https://n2t.net/ark:/21547/DSv21165.14,bsal-tri,243
Alessandro Catenazzi,Peru,Peru,2013,,,V123.13,LivingSpecimen,Bolitoglossa,caldwellae,swabbing,,Bsal,NA,FALSE,NA,0,FALSE,7,1,,,,,,,,,,,,30,,520,,,,,,,Ethan Baruch & Alessandro Catenazzi,,,,,,,,,adult,,not determined,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DSw2b5b7d31ddf25dcd87bf67aef43d0064b,https://n2t.net/ark:/21547/DSv2V123.13,bsal-tri,243
Alessandro Catenazzi,Peru,Peru,2014,,,279.14,LivingSpecimen,Bolitoglossa,caldwellae,swabbing,,Bsal,NA,FALSE,NA,0,FALSE,6,3,,,,,,,,,,,,30,,920,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,male,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DSw21df58359b703e526fe798cc6bfcfc6d8,https://n2t.net/ark:/21547/DSv2279.14,bsal-tri,243
Alessandro Catenazzi,Peru,Peru,2015,,,576.15,LivingSpecimen,Bolitoglossa,caldwellae,swabbing,,Bsal,NA,FALSE,NA,0,FALSE,6,13,,,,,,,,,,,,30,,620,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,male,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DSw262dc2442206f2513dbd9c0c24e947e99,https://n2t.net/ark:/21547/DSv2576.15,bsal-tri,243
Alessandro Catenazzi,Italy,Italy,2013,,,3.13,LivingSpecimen,Salamandra,salamandra,swabbing,,Bsal,NA,FALSE,NA,0,FALSE,12,19,,,,,,,,,,,,30,,290,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,female,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DSw2b2f68cebb13381acfee84b8d281f4dd3,https://n2t.net/ark:/21547/DSv23.13,bsal-tri,243
Alessandro Catenazzi,Italy,Italy,2013,,,17.13,LivingSpecimen,Salamandra,salamandra,swabbing,,Bsal,NA,FALSE,NA,0,FALSE,12,19,,,,,,,,,,,,30,,290,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,male,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DSw28705558692492a2e2a5c91707cbbaf5e,https://n2t.net/ark:/21547/DSv217.13,bsal-tri,243
Alessandro Catenazzi,Italy,Italy,2013,,,16.13,LivingSpecimen,Salamandra,salamandra,swabbing,,Bsal,NA,FALSE,NA,0,FALSE,12,19,,,,,,,,,,,,30,,290,,,,,,,Alessandro Catenazzi,,,,,,,,,juvenile,,not determined,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DSw235773caa672387695e6a2e933a1ffcd7,https://n2t.net/ark:/21547/DSv216.13,bsal-tri,243
Alessandro Catenazzi,Italy,Italy,2013,,,15.13,LivingSpecimen,Salamandra,salamandra,swabbing,,Bsal,NA,FALSE,NA,0,FALSE,12,19,,,,,,,,,,,,30,,290,,,,,,,Alessandro Catenazzi,,,,,,,,,juvenile,,not determined,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DSw2c2d95fdb79fb00b69007e83555964c26,https://n2t.net/ark:/21547/DSv215.13,bsal-tri,243
Alessandro Catenazzi,Italy,Italy,2013,,,14.13,LivingSpecimen,Salamandra,salamandra,swabbing,,Bsal,NA,FALSE,NA,0,FALSE,12,19,,,,,,,,,,,,30,,290,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,female,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DSw21fa51fb8ac7bdf5b9dca5792dd6b5fd7,https://n2t.net/ark:/21547/DSv214.13,bsal-tri,243
Alessandro Catenazzi,Italy,Italy,2013,,,13.13,LivingSpecimen,Salamandra,salamandra,swabbing,,Bsal,NA,FALSE,NA,0,FALSE,12,19,,,,,,,,,,,,30,,290,,,,,,,Alessandro Catenazzi,,,,,,,,,juvenile,,not determined,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DSw2b210d57b3cfcfb516a642e51293f44d7,https://n2t.net/ark:/21547/DSv213.13,bsal-tri,243
Alessandro Catenazzi,Italy,Italy,2013,,,12.13,LivingSpecimen,Salamandra,salamandra,swabbing,,Bsal,NA,FALSE,NA,0,FALSE,12,19,,,,,,,,,,,,30,,290,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,female,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DSw29e736959075e1c4ee95fff03f125d91e,https://n2t.net/ark:/21547/DSv212.13,bsal-tri,243
Alessandro Catenazzi,Italy,Italy,2013,,,11.13,LivingSpecimen,Salamandra,salamandra,swabbing,,Bsal,NA,FALSE,NA,0,FALSE,12,19,,,,,,,,,,,,30,,290,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,male,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DSw20305863fa414abeece1bc2d80b29f385,https://n2t.net/ark:/21547/DSv211.13,bsal-tri,243
Alessandro Catenazzi,Italy,Italy,2013,,,10.13,LivingSpecimen,Salamandra,salamandra,swabbing,,Bsal,NA,FALSE,NA,0,FALSE,12,19,,,,,,,,,,,,30,,290,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,female,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DSw27c17d0f3b6e3ef5600bc029d41d122bc,https://n2t.net/ark:/21547/DSv210.13,bsal-tri,243
Alessandro Catenazzi,Italy,Italy,2013,,,9.13,LivingSpecimen,Salamandra,salamandra,swabbing,,Bsal,NA,FALSE,NA,0,FALSE,12,19,,,,,,,,,,,,30,,290,,,,,,,Alessandro Catenazzi,,,,,,,,,juvenile,,not determined,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DSw28bd3c99ab677d337f2572eb839feee96,https://n2t.net/ark:/21547/DSv29.13,bsal-tri,243
Alessandro Catenazzi,Italy,Italy,2013,,,8.13,LivingSpecimen,Salamandra,salamandra,swabbing,,Bsal,NA,FALSE,NA,0,FALSE,12,19,,,,,,,,,,,,30,,290,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,male,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DSw2863c3b83a3a12c919a0a2ff99d2c1246,https://n2t.net/ark:/21547/DSv28.13,bsal-tri,243
Alessandro Catenazzi,Italy,Italy,2013,,,7.13,LivingSpecimen,Salamandra,salamandra,swabbing,,Bsal,NA,FALSE,NA,0,FALSE,12,19,,,,,,,,,,,,30,,290,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,male,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DSw282410de13990b7198a49fcda6ed17823,https://n2t.net/ark:/21547/DSv27.13,bsal-tri,243
Alessandro Catenazzi,Italy,Italy,2013,,,6.13,LivingSpecimen,Salamandra,salamandra,swabbing,,Bsal,NA,FALSE,NA,0,FALSE,12,19,,,,,,,,,,,,30,,290,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,male,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DSw2cbcc8d84f09df6f360ee524ee9a0490d,https://n2t.net/ark:/21547/DSv26.13,bsal-tri,243
Alessandro Catenazzi,Italy,Italy,2013,,,5.13,LivingSpecimen,Salamandra,salamandra,swabbing,,Bsal,NA,FALSE,NA,0,FALSE,12,19,,,,,,,,,,,,30,,290,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,male,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DSw2d4d861bc8d20144a7cceff6b3512e564,https://n2t.net/ark:/21547/DSv25.13,bsal-tri,243
Alessandro Catenazzi,Italy,Italy,2013,,,4.13,LivingSpecimen,Salamandra,salamandra,swabbing,,Bsal,NA,FALSE,NA,0,FALSE,12,19,,,,,,,,,,,,30,,290,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,female,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DSw267e6c9501ab6f6555e98a1c8e3ff014b,https://n2t.net/ark:/21547/DSv24.13,bsal-tri,243
Alessandro Catenazzi,Italy,Italy,2013,,,2.13,LivingSpecimen,Salamandra,salamandra,swabbing,,Bsal,NA,FALSE,NA,0,FALSE,12,19,,,,,,,,,,,,30,,290,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,male,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DSw2ec64d01039ff5fcbc1e01d7eda3189bd,https://n2t.net/ark:/21547/DSv22.13,bsal-tri,243
Alessandro Catenazzi,Italy,Italy,2013,,,1.13,LivingSpecimen,Salamandra,salamandra,swabbing,,Bsal,NA,FALSE,NA,0,FALSE,12,19,,,,,,,,,,,,30,,290,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,female,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DSw23d24019066939f6808b24acce1a7af35,https://n2t.net/ark:/21547/DSv21.13,bsal-tri,243
Alessandro Catenazzi,Peru,Peru,2014,,,958.14,LivingSpecimen,Bolitoglossa,caldwellae,swabbing,,Bsal,NA,FALSE,NA,0,FALSE,7,3,,,,,,,,,,,,30,,915,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,male,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DSw24badf3aaa906dca015ddc7e8107d8976,https://n2t.net/ark:/21547/DSv2958.14,bsal-tri,243
Alessandro Catenazzi,Peru,Peru,2014,,,89.14,LivingSpecimen,Bolitoglossa,caldwellae,swabbing,,Bsal,NA,FALSE,NA,0,FALSE,1,23,,,,,,,,,,,,30,,537,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,female,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DSw2ef5ab1a61951e42666b377cde1b641fe,https://n2t.net/ark:/21547/DSv289.14,bsal-tri,243
Alessandro Catenazzi,Peru,Peru,2014,,,792.14,LivingSpecimen,Bolitoglossa,caldwellae,swabbing,,Bsal,NA,FALSE,NA,0,FALSE,6,27,,,,,,,,,,,,30,,970,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,male,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DSw2dae6fa945084b3ddccd933cb46bb7e1c,https://n2t.net/ark:/21547/DSv2792.14,bsal-tri,243
Alessandro Catenazzi,Italy,Italy,2015,,,4PSTC,LivingSpecimen,Triturus,carnifex,swabbing,,Bsal,NA,FALSE,NA,0,FALSE,5,9,,,,,,,,,,,,30,,1400,,,,,,,Patrick Scimè,,,,,,,,,adult,,male,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DSw2d9cea7bf3294b03583d6164b32b483a9,https://n2t.net/ark:/21547/DSv24PSTC,bsal-tri,243
Alessandro Catenazzi,Italy,Italy,2015,,,3PSTC,LivingSpecimen,Triturus,carnifex,swabbing,,Bsal,NA,FALSE,NA,0,FALSE,5,9,,,,,,,,,,,,30,,1400,,,,,,,Patrick Scimè,,,,,,,,,adult,,male,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DSw203874f5788919aa6edc2a68f9c6edebc,https://n2t.net/ark:/21547/DSv23PSTC,bsal-tri,243
Alessandro Catenazzi,Italy,Italy,2015,,,1PSTC,LivingSpecimen,Triturus,carnifex,swabbing,,Bsal,NA,FALSE,NA,0,FALSE,5,9,,,,,,,,,,,,30,,1400,,,,,,,Patrick Scimè,,,,,,,,,adult,,female,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DSw2db0d8ff7143125e01108ee3760ba2bb7,https://n2t.net/ark:/21547/DSv21PSTC,bsal-tri,243
Alessandro Catenazzi,Italy,Italy,2015,,,2PSTC,LivingSpecimen,Triturus,carnifex,swabbing,,Bsal,NA,FALSE,NA,0,FALSE,5,9,,,,,,,,,,,,30,,1400,,,,,,,Patrick Scimè,,,,,,,,,adult,,female,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DSw268d5f365342649028fa7451e71398e3c,https://n2t.net/ark:/21547/DSv22PSTC,bsal-tri,243
Alessandro Catenazzi,Peru,Peru,2013,,,V89.13,LivingSpecimen,Bolitoglossa,caldwellae,swabbing,,Bsal,NA,FALSE,NA,0,FALSE,6,24,,,,,,,,,,,,30,,550,,,,,,,Ethan Baruch & Alessandro Catenazzi,,,,,,,,,adult,,not determined,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DSw2d02c9a5d92643a9a5abc3ae6a9ab5d1e,https://n2t.net/ark:/21547/DSv2V89.13,bsal-tri,243
Alessandro Catenazzi,Peru,Peru,2015,,,596.15,LivingSpecimen,Bolitoglossa,caldwellae,swabbing,,Bsal,NA,FALSE,NA,0,FALSE,6,13,,,,,,,,,,,,30,,533,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,male,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DSw27383f63013ad4db282edeff38a46b4af,https://n2t.net/ark:/21547/DSv2596.15,bsal-tri,243
Alessandro Catenazzi,Peru,Peru,2013,,,V117.13,LivingSpecimen,Bolitoglossa,caldwellae,swabbing,,Bsal,NA,FALSE,NA,0,FALSE,7,1,,,,,,,,,,,,30,,520,,,,,,,Ethan Baruch & Alessandro Catenazzi,,,,,,,,,adult,,not determined,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DSw259af391bf5e3d63775c43d95ce9ebad4,https://n2t.net/ark:/21547/DSv2V117.13,bsal-tri,243
Alessandro Catenazzi,USA,USA,2014,,,1443.14,LivingSpecimen,Eurycea,bislineata,swabbing,,Bsal,NA,FALSE,NA,0,FALSE,10,25,,,,,,,,,,,,30,,1113.5723,,,,,,,Alessandro Catenazzi,,,,,,,,,juvenile,,not determined,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DSw27423160f3fb28f7657d32d3c16b238ac,https://n2t.net/ark:/21547/DSv21443.14,bsal-tri,243
Alessandro Catenazzi,Peru,Peru,2014,,,953.14,LivingSpecimen,Bolitoglossa,caldwellae,swabbing,,Bsal,NA,FALSE,NA,0,FALSE,7,3,,,,,,,,,,,,30,,915,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,male,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DSw20bd9735f898df987710c1daa5e7f8fe5,https://n2t.net/ark:/21547/DSv2953.14,bsal-tri,243
Alessandro Catenazzi,Peru,Peru,2013,,,V183.13,LivingSpecimen,Bolitoglossa,caldwellae,swabbing,,Bsal,NA,FALSE,NA,0,FALSE,7,15,,,,,,,,,,,,30,,560,,,,,,,Ethan Baruch & Alessandro Catenazzi,,,,,,,,,adult,,not determined,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DSw2c0ca2a065187f8c135aaa43e954c90d5,https://n2t.net/ark:/21547/DSv2V183.13,bsal-tri,243
Alessandro Catenazzi,Peru,Peru,2014,,,171.14,LivingSpecimen,Bolitoglossa,caldwellae,swabbing,,Bsal,NA,FALSE,NA,0,FALSE,1,27,,,,,,,,,,,,30,,620,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,male,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DSw2020e4ce9e8bb0295e4c51155b7cf086b,https://n2t.net/ark:/21547/DSv2171.14,bsal-tri,243
Alessandro Catenazzi,Peru,Peru,2013,,,V150.13,LivingSpecimen,Bolitoglossa,caldwellae,swabbing,,Bsal,NA,FALSE,NA,0,FALSE,7,6,,,,,,,,,,,,30,,560,,,,,,,Ethan Baruch & Alessandro Catenazzi,,,,,,,,,adult,,not determined,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DSw25fdef4c85c0fbaffb482cc523c1072ce,https://n2t.net/ark:/21547/DSv2V150.13,bsal-tri,243
Alessandro Catenazzi,Peru,Peru,2014,,,84.14,LivingSpecimen,Bolitoglossa,caldwellae,swabbing,,Bsal,NA,FALSE,NA,0,FALSE,1,23,,,,,,,,,,,,30,,560,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,female,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DSw233621bee81869276bfea1b2d825657c9,https://n2t.net/ark:/21547/DSv284.14,bsal-tri,243
Alessandro Catenazzi,Peru,Peru,2013,,,V305.13,LivingSpecimen,Bolitoglossa,caldwellae,swabbing,,Bsal,NA,FALSE,NA,0,FALSE,8,1,,,,,,,,,,,,30,,560,,,,,,,Ethan Baruch & Alessandro Catenazzi,,,,,,,,,adult,,not determined,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DSw2a3d722ecfb399f769e2de9a646ee6c8a,https://n2t.net/ark:/21547/DSv2V305.13,bsal-tri,243
Alessandro Catenazzi,Peru,Peru,2013,,,V172.13,LivingSpecimen,Bolitoglossa,caldwellae,swabbing,,Bsal,NA,FALSE,NA,0,FALSE,7,13,,,,,,,,,,,,30,,540,,,,,,,Ethan Baruch & Alessandro Catenazzi,,,,,,,,,adult,,not determined,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DSw2db5e5f1f5ce3d6756e4a69975d614f85,https://n2t.net/ark:/21547/DSv2V172.13,bsal-tri,243
Alessandro Catenazzi,Peru,Peru,2013,,,V173.13,LivingSpecimen,Bolitoglossa,caldwellae,swabbing,,Bsal,NA,FALSE,NA,0,FALSE,7,13,,,,,,,,,,,,30,,540,,,,,,,Ethan Baruch & Alessandro Catenazzi,,,,,,,,,adult,,not determined,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DSw2fd375c14e60f41b3b3679b76bf5220dd,https://n2t.net/ark:/21547/DSv2V173.13,bsal-tri,243
Alessandro Catenazzi,Peru,Peru,2014,,,1167.14,LivingSpecimen,Bolitoglossa,caldwellae,swabbing,,Bsal,NA,FALSE,NA,0,FALSE,7,14,,,,,,,,,,,,30,,550,,,,,,,Alessandro Catenazzi,,,,,,,,,adult,,male,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DSw24d53cd834ea7f741151f80d083d0b23e,https://n2t.net/ark:/21547/DSv21167.14,bsal-tri,243
Alessandro Catenazzi,Peru,Peru,2013,,,V267.13,LivingSpecimen,Bolitoglossa,caldwellae,swabbing,,Bsal,NA,FALSE,NA,0,FALSE,7,27,,,,,,,,,,,,30,,560,,,,,,,Ethan Baruch & Alessandro Catenazzi,,,,,,,,,adult,,not determined,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DSw2587835d865790bdad8946d4c09ba0b8d,https://n2t.net/ark:/21547/DSv2V267.13,bsal-tri,243
Alessandro Catenazzi,Peru,Peru,2013,,,V268.13,LivingSpecimen,Bolitoglossa,caldwellae,swabbing,,Bsal,NA,FALSE,NA,0,FALSE,7,27,,,,,,,,,,,,30,,560,,,,,,,Ethan Baruch & Alessandro Catenazzi,,,,,,,,,adult,,not determined,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DSw265c2d2a4d63d2e1baa2b4ee8d6f966b9,https://n2t.net/ark:/21547/DSv2V268.13,bsal-tri,243
Alessandro Catenazzi,Peru,Peru,2013,,,V266.13,LivingSpecimen,Bolitoglossa,caldwellae,swabbing,,Bsal,NA,FALSE,NA,0,FALSE,7,27,,,,,,,,,,,,30,,560,,,,,,,Ethan Baruch & Alessandro Catenazzi,,,,,,,,,adult,,not determined,,,,,,,,,,,,released,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/DSw214ba7aa8e491c61704a57b66358a1a66,https://n2t.net/ark:/21547/DSv2V266.13,bsal-tri,243
