"Lat","Lon","timepoint","year","month","day"
49.864623,10.488179,"t30",2020,4,8
49.890914,6.590448,"t0",2019,3,26
49.890914,6.590448,"t4",2019,3,22
49.890914,6.590448,"t7",2019,3,19
49.890914,6.590448,"t10",2019,3,16
49.890914,6.590448,"t14",2019,3,12
49.890914,6.590448,"t30",2019,2,24
50.266288,6.359244,"t0",2019,5,16
50.266288,6.359244,"t4",2019,5,12
50.266288,6.359244,"t7",2019,5,9
50.266288,6.359244,"t10",2019,5,6
50.266288,6.359244,"t14",2019,5,2
50.266288,6.359244,"t30",2019,4,16
50.747073,6.366391,"t0",2019,4,2
50.747073,6.366391,"t4",2019,3,29
50.747073,6.366391,"t7",2019,3,26
50.747073,6.366391,"t10",2019,3,23
50.747073,6.366391,"t14",2019,3,19
50.747073,6.366391,"t30",2019,3,3
50.70178,6.270098,"t0",2018,10,22
50.70178,6.270098,"t4",2018,10,18
50.70178,6.270098,"t7",2018,10,15
50.70178,6.270098,"t10",2018,10,12
50.70178,6.270098,"t14",2018,10,8
50.70178,6.270098,"t30",2018,9,22
49.919317,6.405269,"t0",2019,4,24
49.919317,6.405269,"t4",2019,4,20
49.919317,6.405269,"t7",2019,4,17
49.919317,6.405269,"t10",2019,4,14
49.919317,6.405269,"t14",2019,4,10
49.919317,6.405269,"t30",2019,3,25
49.828069,6.403899,"t0",2015,5,4
49.828069,6.403899,"t4",2015,4,30
49.828069,6.403899,"t7",2015,4,27
49.828069,6.403899,"t10",2015,4,24
49.828069,6.403899,"t14",2015,4,20
49.828069,6.403899,"t30",2015,4,4
50.789973,6.375219,"t0",2019,4,9
50.789973,6.375219,"t4",2019,4,5
50.789973,6.375219,"t7",2019,4,2
50.789973,6.375219,"t10",2019,3,30
50.789973,6.375219,"t14",2019,3,26
50.789973,6.375219,"t30",2019,3,10
50.735368,6.294149,"t0",2015,5,3
50.735368,6.294149,"t4",2015,4,29
50.735368,6.294149,"t7",2015,4,26
50.735368,6.294149,"t10",2015,4,23
50.735368,6.294149,"t14",2015,4,19
50.735368,6.294149,"t30",2015,4,3
50.747069,6.366387,"t0",2017,4,5
50.747069,6.366387,"t4",2017,4,1
50.747069,6.366387,"t7",2017,3,29
50.747069,6.366387,"t10",2017,3,26
50.747069,6.366387,"t14",2017,3,22
50.747069,6.366387,"t30",2017,3,6
49.976417,6.474156,"t0",2017,4,10
49.976417,6.474156,"t4",2017,4,6
49.976417,6.474156,"t7",2017,4,3
49.976417,6.474156,"t10",2017,3,31
49.976417,6.474156,"t14",2017,3,27
49.976417,6.474156,"t30",2017,3,11
50.676448,6.198452,"t0",2018,3,7
50.676448,6.198452,"t4",2018,3,3
50.676448,6.198452,"t7",2018,2,28
50.676448,6.198452,"t10",2018,2,25
50.676448,6.198452,"t14",2018,2,21
50.676448,6.198452,"t30",2018,2,5
50.735368,6.294149,"t0",2015,3,25
50.735368,6.294149,"t4",2015,3,21
50.735368,6.294149,"t7",2015,3,18
50.735368,6.294149,"t10",2015,3,15
50.735368,6.294149,"t14",2015,3,11
50.735368,6.294149,"t30",2015,2,23
51.448228,7.279486,"t0",2019,5,19
51.448228,7.279486,"t4",2019,5,15
51.448228,7.279486,"t7",2019,5,12
51.448228,7.279486,"t10",2019,5,9
51.448228,7.279486,"t14",2019,5,5
51.448228,7.279486,"t30",2019,4,19
50.735368,6.294149,"t0",2019,2,28
50.735368,6.294149,"t4",2019,2,24
50.735368,6.294149,"t7",2019,2,21
50.735368,6.294149,"t10",2019,2,18
50.735368,6.294149,"t14",2019,2,14
50.735368,6.294149,"t30",2019,1,29
50.717116,6.345695,"t0",2019,5,3
50.717116,6.345695,"t4",2019,4,29
50.717116,6.345695,"t7",2019,4,26
50.717116,6.345695,"t10",2019,4,23
50.717116,6.345695,"t14",2019,4,19
50.717116,6.345695,"t30",2019,4,3
50.619605,6.494605,"t0",2018,3,10
50.619605,6.494605,"t4",2018,3,6
50.619605,6.494605,"t7",2018,3,3
50.619605,6.494605,"t10",2018,2,28
50.619605,6.494605,"t14",2018,2,24
50.619605,6.494605,"t30",2018,2,8
51.403281,6.995988,"t0",2019,2,28
51.403281,6.995988,"t4",2019,2,24
51.403281,6.995988,"t7",2019,2,21
51.403281,6.995988,"t10",2019,2,18
51.403281,6.995988,"t14",2019,2,14
51.403281,6.995988,"t30",2019,1,29
50.737227,6.413199,"t0",2019,3,16
50.737227,6.413199,"t4",2019,3,12
50.737227,6.413199,"t7",2019,3,9
50.737227,6.413199,"t10",2019,3,6
50.737227,6.413199,"t14",2019,3,2
50.737227,6.413199,"t30",2019,2,14
50.613929,6.431371,"t0",2018,3,15
