"L1","Lon","Lat","GID_2","GID_0","COUNTRY","GID_1","NAME_1","NL_NAME_1","NAME_2","VARNAME_2","NL_NAME_2","TYPE_2","ENGTYPE_2","CC_2","HASC_2"
7345,6.523619,50.26952,"DEU.11.33_1","DEU","Germany","DEU.11_1","Rheinland-Pfalz",NA,"Vulkaneifel",NA,NA,"Landkreis","District","07233","DE.RP.VL"
7346,6.523619,50.26952,"DEU.11.33_1","DEU","Germany","DEU.11_1","Rheinland-Pfalz",NA,"Vulkaneifel",NA,NA,"Landkreis","District","07233","DE.RP.VL"
7347,6.523619,50.26952,"DEU.11.33_1","DEU","Germany","DEU.11_1","Rheinland-Pfalz",NA,"Vulkaneifel",NA,NA,"Landkreis","District","07233","DE.RP.VL"
7348,6.523619,50.26952,"DEU.11.33_1","DEU","Germany","DEU.11_1","Rheinland-Pfalz",NA,"Vulkaneifel",NA,NA,"Landkreis","District","07233","DE.RP.VL"
7349,6.523619,50.26952,"DEU.11.33_1","DEU","Germany","DEU.11_1","Rheinland-Pfalz",NA,"Vulkaneifel",NA,NA,"Landkreis","District","07233","DE.RP.VL"
7350,6.523619,50.26952,"DEU.11.33_1","DEU","Germany","DEU.11_1","Rheinland-Pfalz",NA,"Vulkaneifel",NA,NA,"Landkreis","District","07233","DE.RP.VL"
7351,6.523619,50.26952,"DEU.11.33_1","DEU","Germany","DEU.11_1","Rheinland-Pfalz",NA,"Vulkaneifel",NA,NA,"Landkreis","District","07233","DE.RP.VL"
7352,6.523619,50.26952,"DEU.11.33_1","DEU","Germany","DEU.11_1","Rheinland-Pfalz",NA,"Vulkaneifel",NA,NA,"Landkreis","District","07233","DE.RP.VL"
7353,6.523619,50.26952,"DEU.11.33_1","DEU","Germany","DEU.11_1","Rheinland-Pfalz",NA,"Vulkaneifel",NA,NA,"Landkreis","District","07233","DE.RP.VL"
7354,6.523619,50.26952,"DEU.11.33_1","DEU","Germany","DEU.11_1","Rheinland-Pfalz",NA,"Vulkaneifel",NA,NA,"Landkreis","District","07233","DE.RP.VL"
7355,6.523619,50.26952,"DEU.11.33_1","DEU","Germany","DEU.11_1","Rheinland-Pfalz",NA,"Vulkaneifel",NA,NA,"Landkreis","District","07233","DE.RP.VL"
7356,6.523619,50.26952,"DEU.11.33_1","DEU","Germany","DEU.11_1","Rheinland-Pfalz",NA,"Vulkaneifel",NA,NA,"Landkreis","District","07233","DE.RP.VL"
7357,6.523619,50.26952,"DEU.11.33_1","DEU","Germany","DEU.11_1","Rheinland-Pfalz",NA,"Vulkaneifel",NA,NA,"Landkreis","District","07233","DE.RP.VL"
7358,6.523619,50.26952,"DEU.11.33_1","DEU","Germany","DEU.11_1","Rheinland-Pfalz",NA,"Vulkaneifel",NA,NA,"Landkreis","District","07233","DE.RP.VL"
7359,6.523619,50.26952,"DEU.11.33_1","DEU","Germany","DEU.11_1","Rheinland-Pfalz",NA,"Vulkaneifel",NA,NA,"Landkreis","District","07233","DE.RP.VL"
7360,6.523619,50.26952,"DEU.11.33_1","DEU","Germany","DEU.11_1","Rheinland-Pfalz",NA,"Vulkaneifel",NA,NA,"Landkreis","District","07233","DE.RP.VL"
7361,6.523619,50.26952,"DEU.11.33_1","DEU","Germany","DEU.11_1","Rheinland-Pfalz",NA,"Vulkaneifel",NA,NA,"Landkreis","District","07233","DE.RP.VL"
7362,6.523619,50.26952,"DEU.11.33_1","DEU","Germany","DEU.11_1","Rheinland-Pfalz",NA,"Vulkaneifel",NA,NA,"Landkreis","District","07233","DE.RP.VL"
7363,6.523619,50.26952,"DEU.11.33_1","DEU","Germany","DEU.11_1","Rheinland-Pfalz",NA,"Vulkaneifel",NA,NA,"Landkreis","District","07233","DE.RP.VL"
7364,6.523619,50.26952,"DEU.11.33_1","DEU","Germany","DEU.11_1","Rheinland-Pfalz",NA,"Vulkaneifel",NA,NA,"Landkreis","District","07233","DE.RP.VL"
7365,6.523619,50.26952,"DEU.11.33_1","DEU","Germany","DEU.11_1","Rheinland-Pfalz",NA,"Vulkaneifel",NA,NA,"Landkreis","District","07233","DE.RP.VL"
7366,6.523619,50.26952,"DEU.11.33_1","DEU","Germany","DEU.11_1","Rheinland-Pfalz",NA,"Vulkaneifel",NA,NA,"Landkreis","District","07233","DE.RP.VL"
7367,6.523619,50.26952,"DEU.11.33_1","DEU","Germany","DEU.11_1","Rheinland-Pfalz",NA,"Vulkaneifel",NA,NA,"Landkreis","District","07233","DE.RP.VL"
7368,6.523619,50.26952,"DEU.11.33_1","DEU","Germany","DEU.11_1","Rheinland-Pfalz",NA,"Vulkaneifel",NA,NA,"Landkreis","District","07233","DE.RP.VL"
7369,6.461713,50.314751,"DEU.11.33_1","DEU","Germany","DEU.11_1","Rheinland-Pfalz",NA,"Vulkaneifel",NA,NA,"Landkreis","District","07233","DE.RP.VL"
7370,6.461713,50.314751,"DEU.11.33_1","DEU","Germany","DEU.11_1","Rheinland-Pfalz",NA,"Vulkaneifel",NA,NA,"Landkreis","District","07233","DE.RP.VL"
7371,6.461713,50.314751,"DEU.11.33_1","DEU","Germany","DEU.11_1","Rheinland-Pfalz",NA,"Vulkaneifel",NA,NA,"Landkreis","District","07233","DE.RP.VL"
7372,6.461713,50.314751,"DEU.11.33_1","DEU","Germany","DEU.11_1","Rheinland-Pfalz",NA,"Vulkaneifel",NA,NA,"Landkreis","District","07233","DE.RP.VL"
7373,6.658375,50.209914,"DEU.11.33_1","DEU","Germany","DEU.11_1","Rheinland-Pfalz",NA,"Vulkaneifel",NA,NA,"Landkreis","District","07233","DE.RP.VL"
7374,6.461713,50.314751,"DEU.11.33_1","DEU","Germany","DEU.11_1","Rheinland-Pfalz",NA,"Vulkaneifel",NA,NA,"Landkreis","District","07233","DE.RP.VL"
7375,6.461713,50.314751,"DEU.11.33_1","DEU","Germany","DEU.11_1","Rheinland-Pfalz",NA,"Vulkaneifel",NA,NA,"Landkreis","District","07233","DE.RP.VL"
7376,6.461713,50.314751,"DEU.11.33_1","DEU","Germany","DEU.11_1","Rheinland-Pfalz",NA,"Vulkaneifel",NA,NA,"Landkreis","District","07233","DE.RP.VL"
7377,6.461713,50.314751,"DEU.11.33_1","DEU","Germany","DEU.11_1","Rheinland-Pfalz",NA,"Vulkaneifel",NA,NA,"Landkreis","District","07233","DE.RP.VL"
7378,6.461713,50.314751,"DEU.11.33_1","DEU","Germany","DEU.11_1","Rheinland-Pfalz",NA,"Vulkaneifel",NA,NA,"Landkreis","District","07233","DE.RP.VL"
7379,6.461713,50.314751,"DEU.11.33_1","DEU","Germany","DEU.11_1","Rheinland-Pfalz",NA,"Vulkaneifel",NA,NA,"Landkreis","District","07233","DE.RP.VL"
7380,6.461713,50.314751,"DEU.11.33_1","DEU","Germany","DEU.11_1","Rheinland-Pfalz",NA,"Vulkaneifel",NA,NA,"Landkreis","District","07233","DE.RP.VL"
7381,6.461713,50.314751,"DEU.11.33_1","DEU","Germany","DEU.11_1","Rheinland-Pfalz",NA,"Vulkaneifel",NA,NA,"Landkreis","District","07233","DE.RP.VL"
7382,6.461713,50.314751,"DEU.11.33_1","DEU","Germany","DEU.11_1","Rheinland-Pfalz",NA,"Vulkaneifel",NA,NA,"Landkreis","District","07233","DE.RP.VL"
7383,6.461713,50.314751,"DEU.11.33_1","DEU","Germany","DEU.11_1","Rheinland-Pfalz",NA,"Vulkaneifel",NA,NA,"Landkreis","District","07233","DE.RP.VL"
7384,6.461713,50.314751,"DEU.11.33_1","DEU","Germany","DEU.11_1","Rheinland-Pfalz",NA,"Vulkaneifel",NA,NA,"Landkreis","District","07233","DE.RP.VL"
7385,6.461713,50.314751,"DEU.11.33_1","DEU","Germany","DEU.11_1","Rheinland-Pfalz",NA,"Vulkaneifel",NA,NA,"Landkreis","District","07233","DE.RP.VL"
7386,6.461713,50.314751,"DEU.11.33_1","DEU","Germany","DEU.11_1","Rheinland-Pfalz",NA,"Vulkaneifel",NA,NA,"Landkreis","District","07233","DE.RP.VL"
7387,6.461713,50.314751,"DEU.11.33_1","DEU","Germany","DEU.11_1","Rheinland-Pfalz",NA,"Vulkaneifel",NA,NA,"Landkreis","District","07233","DE.RP.VL"
7388,6.461713,50.314751,"DEU.11.33_1","DEU","Germany","DEU.11_1","Rheinland-Pfalz",NA,"Vulkaneifel",NA,NA,"Landkreis","District","07233","DE.RP.VL"
7389,6.461713,50.314751,"DEU.11.33_1","DEU","Germany","DEU.11_1","Rheinland-Pfalz",NA,"Vulkaneifel",NA,NA,"Landkreis","District","07233","DE.RP.VL"
7390,6.461713,50.314751,"DEU.11.33_1","DEU","Germany","DEU.11_1","Rheinland-Pfalz",NA,"Vulkaneifel",NA,NA,"Landkreis","District","07233","DE.RP.VL"
7391,6.461713,50.314751,"DEU.11.33_1","DEU","Germany","DEU.11_1","Rheinland-Pfalz",NA,"Vulkaneifel",NA,NA,"Landkreis","District","07233","DE.RP.VL"
7392,6.461713,50.314751,"DEU.11.33_1","DEU","Germany","DEU.11_1","Rheinland-Pfalz",NA,"Vulkaneifel",NA,NA,"Landkreis","District","07233","DE.RP.VL"
7393,6.461713,50.314751,"DEU.11.33_1","DEU","Germany","DEU.11_1","Rheinland-Pfalz",NA,"Vulkaneifel",NA,NA,"Landkreis","District","07233","DE.RP.VL"
7394,6.461713,50.314751,"DEU.11.33_1","DEU","Germany","DEU.11_1","Rheinland-Pfalz",NA,"Vulkaneifel",NA,NA,"Landkreis","District","07233","DE.RP.VL"
7395,10.086917,51.338167,"DEU.16.2_1","DEU","Germany","DEU.16_1","Thüringen",NA,"Eichsfeld",NA,NA,"Landkreis","District","16061","DE.TH.EC"
7396,-4.17356,37.11383,"ESP.1.4_1","ESP","Spain","ESP.1_1","Andalucía",NA,"Granada",NA,NA,"Provincia","Province","18","ES.AN.GD"
7397,-0.70754,42.87941,"ESP.2.1_1","ESP","Spain","ESP.2_1","Aragón",NA,"Huesca",NA,NA,"Provincia","Province","22","ES.AR.HS"
7398,0.49926,42.63881,"ESP.2.1_1","ESP","Spain","ESP.2_1","Aragón",NA,"Huesca",NA,NA,"Provincia","Province","22","ES.AR.HS"
7399,-4.81156,43.16122,"ESP.3.1_1","ESP","Spain","ESP.3_1","Cantabria",NA,"Cantabria",NA,NA,"Provincia","Province","39","ES.CB.CN"
7400,-4.70235,43.10572,"ESP.3.1_1","ESP","Spain","ESP.3_1","Cantabria",NA,"Cantabria",NA,NA,"Provincia","Province","39","ES.CB.CN"
7401,-2.43802,38.89626,"ESP.4.1_1","ESP","Spain","ESP.4_1","Castilla-La Mancha",NA,"Albacete",NA,NA,"Provincia","Province","02","ES.CM.AB"
7402,-3.79,42.97,"ESP.5.2_1","ESP","Spain","ESP.5_1","Castilla y León",NA,"Burgos",NA,NA,"Provincia","Province","09","ES.CL.BU"
7403,-3.11,42.64,"ESP.5.2_1","ESP","Spain","ESP.5_1","Castilla y León",NA,"Burgos",NA,NA,"Provincia","Province","09","ES.CL.BU"
7404,-5.00854,43.12335,"ESP.5.3_1","ESP","Spain","ESP.5_1","Castilla y León",NA,"León",NA,NA,"Provincia","Province","24","ES.CL.LN"
7405,-4.74503,43.01258,"ESP.5.4_1","ESP","Spain","ESP.5_1","Castilla y León",NA,"Palencia",NA,NA,"Provincia","Province","34","ES.CL.PL"
7406,-4.74503,43.01258,"ESP.5.4_1","ESP","Spain","ESP.5_1","Castilla y León",NA,"Palencia",NA,NA,"Provincia","Province","34","ES.CL.PL"
7407,-6.83438,40.91592,"ESP.5.5_1","ESP","Spain","ESP.5_1","Castilla y León",NA,"Salamanca",NA,NA,"Provincia","Province","37","ES.CL.SL"
7408,-2.91,41.77,"ESP.5.7_1","ESP","Spain","ESP.5_1","Castilla y León",NA,"Soria",NA,NA,"Provincia","Province","42","ES.CL.SR"
7409,-2.91,41.77,"ESP.5.7_1","ESP","Spain","ESP.5_1","Castilla y León",NA,"Soria",NA,NA,"Provincia","Province","42","ES.CL.SR"
7410,-6.2024,41.3875,"ESP.5.9_1","ESP","Spain","ESP.5_1","Castilla y León",NA,"Zamora",NA,NA,"Provincia","Province","49","ES.CL.ZM"
7411,-5.71158,41.28039,"ESP.5.9_1","ESP","Spain","ESP.5_1","Castilla y León",NA,"Zamora",NA,NA,"Provincia","Province","49","ES.CL.ZM"
7412,-6.18812,41.38408,"ESP.5.9_1","ESP","Spain","ESP.5_1","Castilla y León",NA,"Zamora",NA,NA,"Provincia","Province","49","ES.CL.ZM"
7413,2.530639,41.665035,"ESP.6.1_1","ESP","Spain","ESP.6_1","Cataluña",NA,"Barcelona",NA,NA,"Provincia","Province","08","ES.CT.BR"
7414,2.53082,41.66523,"ESP.6.1_1","ESP","Spain","ESP.6_1","Cataluña",NA,"Barcelona",NA,NA,"Provincia","Province","08","ES.CT.BR"
7415,2.53082,41.66523,"ESP.6.1_1","ESP","Spain","ESP.6_1","Cataluña",NA,"Barcelona",NA,NA,"Provincia","Province","08","ES.CT.BR"
7416,2.53082,41.66523,"ESP.6.1_1","ESP","Spain","ESP.6_1","Cataluña",NA,"Barcelona",NA,NA,"Provincia","Province","08","ES.CT.BR"
7417,2.53082,41.66523,"ESP.6.1_1","ESP","Spain","ESP.6_1","Cataluña",NA,"Barcelona",NA,NA,"Provincia","Province","08","ES.CT.BR"
7418,2.53082,41.66523,"ESP.6.1_1","ESP","Spain","ESP.6_1","Cataluña",NA,"Barcelona",NA,NA,"Provincia","Province","08","ES.CT.BR"
7419,2.53082,41.66523,"ESP.6.1_1","ESP","Spain","ESP.6_1","Cataluña",NA,"Barcelona",NA,NA,"Provincia","Province","08","ES.CT.BR"
7420,2.53082,41.66523,"ESP.6.1_1","ESP","Spain","ESP.6_1","Cataluña",NA,"Barcelona",NA,NA,"Provincia","Province","08","ES.CT.BR"
7421,2.53082,41.66523,"ESP.6.1_1","ESP","Spain","ESP.6_1","Cataluña",NA,"Barcelona",NA,NA,"Provincia","Province","08","ES.CT.BR"
7422,2.53082,41.66523,"ESP.6.1_1","ESP","Spain","ESP.6_1","Cataluña",NA,"Barcelona",NA,NA,"Provincia","Province","08","ES.CT.BR"
7423,2.53082,41.66523,"ESP.6.1_1","ESP","Spain","ESP.6_1","Cataluña",NA,"Barcelona",NA,NA,"Provincia","Province","08","ES.CT.BR"
7424,2.53082,41.66523,"ESP.6.1_1","ESP","Spain","ESP.6_1","Cataluña",NA,"Barcelona",NA,NA,"Provincia","Province","08","ES.CT.BR"
7425,2.53082,41.66523,"ESP.6.1_1","ESP","Spain","ESP.6_1","Cataluña",NA,"Barcelona",NA,NA,"Provincia","Province","08","ES.CT.BR"
7426,2.53082,41.66523,"ESP.6.1_1","ESP","Spain","ESP.6_1","Cataluña",NA,"Barcelona",NA,NA,"Provincia","Province","08","ES.CT.BR"
7427,2.53082,41.66523,"ESP.6.1_1","ESP","Spain","ESP.6_1","Cataluña",NA,"Barcelona",NA,NA,"Provincia","Province","08","ES.CT.BR"
7428,2.53082,41.66523,"ESP.6.1_1","ESP","Spain","ESP.6_1","Cataluña",NA,"Barcelona",NA,NA,"Provincia","Province","08","ES.CT.BR"
7429,2.53082,41.66523,"ESP.6.1_1","ESP","Spain","ESP.6_1","Cataluña",NA,"Barcelona",NA,NA,"Provincia","Province","08","ES.CT.BR"
7430,2.53082,41.66523,"ESP.6.1_1","ESP","Spain","ESP.6_1","Cataluña",NA,"Barcelona",NA,NA,"Provincia","Province","08","ES.CT.BR"
7431,2.53082,41.66523,"ESP.6.1_1","ESP","Spain","ESP.6_1","Cataluña",NA,"Barcelona",NA,NA,"Provincia","Province","08","ES.CT.BR"
7432,2.53082,41.66523,"ESP.6.1_1","ESP","Spain","ESP.6_1","Cataluña",NA,"Barcelona",NA,NA,"Provincia","Province","08","ES.CT.BR"
7433,2.53082,41.66523,"ESP.6.1_1","ESP","Spain","ESP.6_1","Cataluña",NA,"Barcelona",NA,NA,"Provincia","Province","08","ES.CT.BR"
7434,2.53082,41.66523,"ESP.6.1_1","ESP","Spain","ESP.6_1","Cataluña",NA,"Barcelona",NA,NA,"Provincia","Province","08","ES.CT.BR"
7435,2.53082,41.66523,"ESP.6.1_1","ESP","Spain","ESP.6_1","Cataluña",NA,"Barcelona",NA,NA,"Provincia","Province","08","ES.CT.BR"
7436,2.53082,41.66523,"ESP.6.1_1","ESP","Spain","ESP.6_1","Cataluña",NA,"Barcelona",NA,NA,"Provincia","Province","08","ES.CT.BR"
7437,2.53082,41.66523,"ESP.6.1_1","ESP","Spain","ESP.6_1","Cataluña",NA,"Barcelona",NA,NA,"Provincia","Province","08","ES.CT.BR"
7438,2.53082,41.66523,"ESP.6.1_1","ESP","Spain","ESP.6_1","Cataluña",NA,"Barcelona",NA,NA,"Provincia","Province","08","ES.CT.BR"
7439,2.53082,41.66523,"ESP.6.1_1","ESP","Spain","ESP.6_1","Cataluña",NA,"Barcelona",NA,NA,"Provincia","Province","08","ES.CT.BR"
7440,2.53082,41.66523,"ESP.6.1_1","ESP","Spain","ESP.6_1","Cataluña",NA,"Barcelona",NA,NA,"Provincia","Province","08","ES.CT.BR"
7441,2.53082,41.66523,"ESP.6.1_1","ESP","Spain","ESP.6_1","Cataluña",NA,"Barcelona",NA,NA,"Provincia","Province","08","ES.CT.BR"
7442,2.53082,41.66523,"ESP.6.1_1","ESP","Spain","ESP.6_1","Cataluña",NA,"Barcelona",NA,NA,"Provincia","Province","08","ES.CT.BR"
7443,2.53082,41.66523,"ESP.6.1_1","ESP","Spain","ESP.6_1","Cataluña",NA,"Barcelona",NA,NA,"Provincia","Province","08","ES.CT.BR"
7444,2.53082,41.66523,"ESP.6.1_1","ESP","Spain","ESP.6_1","Cataluña",NA,"Barcelona",NA,NA,"Provincia","Province","08","ES.CT.BR"
7445,2.53082,41.66523,"ESP.6.1_1","ESP","Spain","ESP.6_1","Cataluña",NA,"Barcelona",NA,NA,"Provincia","Province","08","ES.CT.BR"
7446,2.53082,41.66523,"ESP.6.1_1","ESP","Spain","ESP.6_1","Cataluña",NA,"Barcelona",NA,NA,"Provincia","Province","08","ES.CT.BR"
7447,2.53082,41.66523,"ESP.6.1_1","ESP","Spain","ESP.6_1","Cataluña",NA,"Barcelona",NA,NA,"Provincia","Province","08","ES.CT.BR"
7448,2.53082,41.66523,"ESP.6.1_1","ESP","Spain","ESP.6_1","Cataluña",NA,"Barcelona",NA,NA,"Provincia","Province","08","ES.CT.BR"
7449,2.53082,41.66523,"ESP.6.1_1","ESP","Spain","ESP.6_1","Cataluña",NA,"Barcelona",NA,NA,"Provincia","Province","08","ES.CT.BR"
7450,2.53082,41.66523,"ESP.6.1_1","ESP","Spain","ESP.6_1","Cataluña",NA,"Barcelona",NA,NA,"Provincia","Province","08","ES.CT.BR"
7451,2.53082,41.66523,"ESP.6.1_1","ESP","Spain","ESP.6_1","Cataluña",NA,"Barcelona",NA,NA,"Provincia","Province","08","ES.CT.BR"
7452,2.53082,41.66523,"ESP.6.1_1","ESP","Spain","ESP.6_1","Cataluña",NA,"Barcelona",NA,NA,"Provincia","Province","08","ES.CT.BR"
7453,2.53082,41.66523,"ESP.6.1_1","ESP","Spain","ESP.6_1","Cataluña",NA,"Barcelona",NA,NA,"Provincia","Province","08","ES.CT.BR"
7454,2.53082,41.66523,"ESP.6.1_1","ESP","Spain","ESP.6_1","Cataluña",NA,"Barcelona",NA,NA,"Provincia","Province","08","ES.CT.BR"
7455,2.53082,41.66523,"ESP.6.1_1","ESP","Spain","ESP.6_1","Cataluña",NA,"Barcelona",NA,NA,"Provincia","Province","08","ES.CT.BR"
7456,2.53082,41.66523,"ESP.6.1_1","ESP","Spain","ESP.6_1","Cataluña",NA,"Barcelona",NA,NA,"Provincia","Province","08","ES.CT.BR"
7457,2.53082,41.66523,"ESP.6.1_1","ESP","Spain","ESP.6_1","Cataluña",NA,"Barcelona",NA,NA,"Provincia","Province","08","ES.CT.BR"
7458,2.53082,41.66523,"ESP.6.1_1","ESP","Spain","ESP.6_1","Cataluña",NA,"Barcelona",NA,NA,"Provincia","Province","08","ES.CT.BR"
7459,2.53082,41.66523,"ESP.6.1_1","ESP","Spain","ESP.6_1","Cataluña",NA,"Barcelona",NA,NA,"Provincia","Province","08","ES.CT.BR"
7460,2.53082,41.66523,"ESP.6.1_1","ESP","Spain","ESP.6_1","Cataluña",NA,"Barcelona",NA,NA,"Provincia","Province","08","ES.CT.BR"
7461,2.53082,41.66523,"ESP.6.1_1","ESP","Spain","ESP.6_1","Cataluña",NA,"Barcelona",NA,NA,"Provincia","Province","08","ES.CT.BR"
7462,2.53082,41.66523,"ESP.6.1_1","ESP","Spain","ESP.6_1","Cataluña",NA,"Barcelona",NA,NA,"Provincia","Province","08","ES.CT.BR"
7463,2.53082,41.66523,"ESP.6.1_1","ESP","Spain","ESP.6_1","Cataluña",NA,"Barcelona",NA,NA,"Provincia","Province","08","ES.CT.BR"
7464,2.53082,41.66523,"ESP.6.1_1","ESP","Spain","ESP.6_1","Cataluña",NA,"Barcelona",NA,NA,"Provincia","Province","08","ES.CT.BR"
7465,2.53082,41.66523,"ESP.6.1_1","ESP","Spain","ESP.6_1","Cataluña",NA,"Barcelona",NA,NA,"Provincia","Province","08","ES.CT.BR"
7466,2.53082,41.66523,"ESP.6.1_1","ESP","Spain","ESP.6_1","Cataluña",NA,"Barcelona",NA,NA,"Provincia","Province","08","ES.CT.BR"
7467,2.53082,41.66523,"ESP.6.1_1","ESP","Spain","ESP.6_1","Cataluña",NA,"Barcelona",NA,NA,"Provincia","Province","08","ES.CT.BR"
7468,2.53082,41.66523,"ESP.6.1_1","ESP","Spain","ESP.6_1","Cataluña",NA,"Barcelona",NA,NA,"Provincia","Province","08","ES.CT.BR"
7469,2.53082,41.66523,"ESP.6.1_1","ESP","Spain","ESP.6_1","Cataluña",NA,"Barcelona",NA,NA,"Provincia","Province","08","ES.CT.BR"
7470,2.53082,41.66523,"ESP.6.1_1","ESP","Spain","ESP.6_1","Cataluña",NA,"Barcelona",NA,NA,"Provincia","Province","08","ES.CT.BR"
7471,2.53082,41.66523,"ESP.6.1_1","ESP","Spain","ESP.6_1","Cataluña",NA,"Barcelona",NA,NA,"Provincia","Province","08","ES.CT.BR"
7472,2.53082,41.66523,"ESP.6.1_1","ESP","Spain","ESP.6_1","Cataluña",NA,"Barcelona",NA,NA,"Provincia","Province","08","ES.CT.BR"
7473,2.53082,41.66523,"ESP.6.1_1","ESP","Spain","ESP.6_1","Cataluña",NA,"Barcelona",NA,NA,"Provincia","Province","08","ES.CT.BR"
7474,2.53082,41.66523,"ESP.6.1_1","ESP","Spain","ESP.6_1","Cataluña",NA,"Barcelona",NA,NA,"Provincia","Province","08","ES.CT.BR"
7475,2.53082,41.66523,"ESP.6.1_1","ESP","Spain","ESP.6_1","Cataluña",NA,"Barcelona",NA,NA,"Provincia","Province","08","ES.CT.BR"
7476,2.53082,41.66523,"ESP.6.1_1","ESP","Spain","ESP.6_1","Cataluña",NA,"Barcelona",NA,NA,"Provincia","Province","08","ES.CT.BR"
7477,2.53082,41.66523,"ESP.6.1_1","ESP","Spain","ESP.6_1","Cataluña",NA,"Barcelona",NA,NA,"Provincia","Province","08","ES.CT.BR"
7478,2.53082,41.66523,"ESP.6.1_1","ESP","Spain","ESP.6_1","Cataluña",NA,"Barcelona",NA,NA,"Provincia","Province","08","ES.CT.BR"
7479,2.53082,41.66523,"ESP.6.1_1","ESP","Spain","ESP.6_1","Cataluña",NA,"Barcelona",NA,NA,"Provincia","Province","08","ES.CT.BR"
7480,2.53082,41.66523,"ESP.6.1_1","ESP","Spain","ESP.6_1","Cataluña",NA,"Barcelona",NA,NA,"Provincia","Province","08","ES.CT.BR"
7481,2.53082,41.66523,"ESP.6.1_1","ESP","Spain","ESP.6_1","Cataluña",NA,"Barcelona",NA,NA,"Provincia","Province","08","ES.CT.BR"
7482,2.53082,41.66523,"ESP.6.1_1","ESP","Spain","ESP.6_1","Cataluña",NA,"Barcelona",NA,NA,"Provincia","Province","08","ES.CT.BR"
7483,2.53082,41.66523,"ESP.6.1_1","ESP","Spain","ESP.6_1","Cataluña",NA,"Barcelona",NA,NA,"Provincia","Province","08","ES.CT.BR"
7484,2.53082,41.66523,"ESP.6.1_1","ESP","Spain","ESP.6_1","Cataluña",NA,"Barcelona",NA,NA,"Provincia","Province","08","ES.CT.BR"
7485,2.53082,41.66523,"ESP.6.1_1","ESP","Spain","ESP.6_1","Cataluña",NA,"Barcelona",NA,NA,"Provincia","Province","08","ES.CT.BR"
7486,2.53082,41.66523,"ESP.6.1_1","ESP","Spain","ESP.6_1","Cataluña",NA,"Barcelona",NA,NA,"Provincia","Province","08","ES.CT.BR"
7487,2.53082,41.66523,"ESP.6.1_1","ESP","Spain","ESP.6_1","Cataluña",NA,"Barcelona",NA,NA,"Provincia","Province","08","ES.CT.BR"
7488,2.53082,41.66523,"ESP.6.1_1","ESP","Spain","ESP.6_1","Cataluña",NA,"Barcelona",NA,NA,"Provincia","Province","08","ES.CT.BR"
7489,2.53082,41.66523,"ESP.6.1_1","ESP","Spain","ESP.6_1","Cataluña",NA,"Barcelona",NA,NA,"Provincia","Province","08","ES.CT.BR"
7490,2.53082,41.66523,"ESP.6.1_1","ESP","Spain","ESP.6_1","Cataluña",NA,"Barcelona",NA,NA,"Provincia","Province","08","ES.CT.BR"
7491,2.53082,41.66523,"ESP.6.1_1","ESP","Spain","ESP.6_1","Cataluña",NA,"Barcelona",NA,NA,"Provincia","Province","08","ES.CT.BR"
7492,2.53082,41.66523,"ESP.6.1_1","ESP","Spain","ESP.6_1","Cataluña",NA,"Barcelona",NA,NA,"Provincia","Province","08","ES.CT.BR"
7493,2.53082,41.66523,"ESP.6.1_1","ESP","Spain","ESP.6_1","Cataluña",NA,"Barcelona",NA,NA,"Provincia","Province","08","ES.CT.BR"
7494,2.53082,41.66523,"ESP.6.1_1","ESP","Spain","ESP.6_1","Cataluña",NA,"Barcelona",NA,NA,"Provincia","Province","08","ES.CT.BR"
7495,2.53082,41.66523,"ESP.6.1_1","ESP","Spain","ESP.6_1","Cataluña",NA,"Barcelona",NA,NA,"Provincia","Province","08","ES.CT.BR"
7496,2.53082,41.66523,"ESP.6.1_1","ESP","Spain","ESP.6_1","Cataluña",NA,"Barcelona",NA,NA,"Provincia","Province","08","ES.CT.BR"
7497,2.53082,41.66523,"ESP.6.1_1","ESP","Spain","ESP.6_1","Cataluña",NA,"Barcelona",NA,NA,"Provincia","Province","08","ES.CT.BR"
7498,2.53082,41.66523,"ESP.6.1_1","ESP","Spain","ESP.6_1","Cataluña",NA,"Barcelona",NA,NA,"Provincia","Province","08","ES.CT.BR"
7499,2.53082,41.66523,"ESP.6.1_1","ESP","Spain","ESP.6_1","Cataluña",NA,"Barcelona",NA,NA,"Provincia","Province","08","ES.CT.BR"
7500,2.53082,41.66523,"ESP.6.1_1","ESP","Spain","ESP.6_1","Cataluña",NA,"Barcelona",NA,NA,"Provincia","Province","08","ES.CT.BR"
7501,2.53082,41.66523,"ESP.6.1_1","ESP","Spain","ESP.6_1","Cataluña",NA,"Barcelona",NA,NA,"Provincia","Province","08","ES.CT.BR"
7502,2.53082,41.66523,"ESP.6.1_1","ESP","Spain","ESP.6_1","Cataluña",NA,"Barcelona",NA,NA,"Provincia","Province","08","ES.CT.BR"
7503,2.53082,41.66523,"ESP.6.1_1","ESP","Spain","ESP.6_1","Cataluña",NA,"Barcelona",NA,NA,"Provincia","Province","08","ES.CT.BR"
7504,2.53082,41.66523,"ESP.6.1_1","ESP","Spain","ESP.6_1","Cataluña",NA,"Barcelona",NA,NA,"Provincia","Province","08","ES.CT.BR"
7505,2.53082,41.66523,"ESP.6.1_1","ESP","Spain","ESP.6_1","Cataluña",NA,"Barcelona",NA,NA,"Provincia","Province","08","ES.CT.BR"
