"decimalLongitude","decimalLatitude","L1","transLon","transLat"
6.198452,50.676448,6509,4052416.43674975,3069724.21080462
6.431371,50.613929,6510,4068520.70903218,3061948.36054504
6.431371,50.613929,6511,4068520.70903218,3061948.36054504
6.431371,50.613929,6512,4068520.70903218,3061948.36054504
6.431371,50.613929,6513,4068520.70903218,3061948.36054504
6.431371,50.613929,6514,4068520.70903218,3061948.36054504
6.431371,50.613929,6515,4068520.70903218,3061948.36054504
6.431371,50.613929,6516,4068520.70903218,3061948.36054504
6.321338,50.756932,6517,4061536.38384327,3078224.18888045
6.321338,50.756932,6518,4061536.38384327,3078224.18888045
6.321338,50.756932,6519,4061536.38384327,3078224.18888045
6.321338,50.756932,6520,4061536.38384327,3078224.18888045
6.428362,50.681882,6521,4068673.75339104,3069510.12249994
6.428362,50.681882,6522,4068673.75339104,3069510.12249994
6.428362,50.681882,6523,4068673.75339104,3069510.12249994
6.428362,50.681882,6524,4068673.75339104,3069510.12249994
6.428362,50.681882,6525,4068673.75339104,3069510.12249994
6.428362,50.681882,6526,4068673.75339104,3069510.12249994
6.428362,50.681882,6527,4068673.75339104,3069510.12249994
7.250724,51.53207,6528,4130275.04002915,3161528.22199379
6.846767,51.562273,6529,4102415.14843336,3166018.78008266
6.846767,51.562273,6530,4102415.14843336,3166018.78008266
6.846767,51.562273,6531,4102415.14843336,3166018.78008266
6.846767,51.562273,6532,4102415.14843336,3166018.78008266
6.846767,51.562273,6533,4102415.14843336,3166018.78008266
6.846767,51.562273,6534,4102415.14843336,3166018.78008266
6.846767,51.562273,6535,4102415.14843336,3166018.78008266
6.846767,51.562273,6536,4102415.14843336,3166018.78008266
6.846767,51.562273,6537,4102415.14843336,3166018.78008266
6.846767,51.562273,6538,4102415.14843336,3166018.78008266
6.846767,51.562273,6539,4102415.14843336,3166018.78008266
6.846767,51.562273,6540,4102415.14843336,3166018.78008266
6.846767,51.562273,6541,4102415.14843336,3166018.78008266
6.846767,51.562273,6542,4102415.14843336,3166018.78008266
6.846767,51.562273,6543,4102415.14843336,3166018.78008266
6.846767,51.562273,6544,4102415.14843336,3166018.78008266
6.846767,51.562273,6545,4102415.14843336,3166018.78008266
6.846767,51.562273,6546,4102415.14843336,3166018.78008266
6.846767,51.562273,6547,4102415.14843336,3166018.78008266
7.06,50.65,6548,4113125.30002537,3063981.503229
7.06,50.65,6549,4113125.30002537,3063981.503229
7.06,50.65,6550,4113125.30002537,3063981.503229
7.06,50.65,6551,4113125.30002537,3063981.503229
7.06,50.65,6552,4113125.30002537,3063981.503229
7.06,50.65,6553,4113125.30002537,3063981.503229
7.06,50.65,6554,4113125.30002537,3063981.503229
7.06,50.65,6555,4113125.30002537,3063981.503229
7.06,50.65,6556,4113125.30002537,3063981.503229
7.06,50.65,6557,4113125.30002537,3063981.503229
7.06,50.65,6558,4113125.30002537,3063981.503229
7.06,50.65,6559,4113125.30002537,3063981.503229
6.359257,50.266301,6560,4061520.52216791,3023572.26347044
6.243511,49.902448,6561,4051232.17149784,2983564.77826962
6.243511,49.902448,6562,4051232.17149784,2983564.77826962
6.243511,49.902448,6563,4051232.17149784,2983564.77826962
6.243511,49.902448,6564,4051232.17149784,2983564.77826962
6.243511,49.902448,6565,4051232.17149784,2983564.77826962
6.243511,49.902448,6566,4051232.17149784,2983564.77826962
7.168684,51.247764,6567,4123364.22172117,3130135.13914852
6.298195,51.049363,6568,4061541.34746979,3110802.80444502
6.298195,51.049363,6569,4061541.34746979,3110802.80444502
6.298195,51.049363,6570,4061541.34746979,3110802.80444502
6.298195,51.049363,6571,4061541.34746979,3110802.80444502
6.298195,51.049363,6572,4061541.34746979,3110802.80444502
6.471023,51.217208,6573,4074540.91003502,3128858.28633573
6.471023,51.217208,6574,4074540.91003502,3128858.28633573
6.471023,51.217208,6575,4074540.91003502,3128858.28633573
6.471023,51.217208,6576,4074540.91003502,3128858.28633573
0.13544887,52.200039,6577,3648926.39634216,3277876.28202183
0.13544887,52.200039,6578,3648926.39634216,3277876.28202183
0.13544887,52.200039,6579,3648926.39634216,3277876.28202183
0.13544887,52.200039,6580,3648926.39634216,3277876.28202183
0.13544887,52.200039,6581,3648926.39634216,3277876.28202183
0.13544887,52.200039,6582,3648926.39634216,3277876.28202183
0.13544887,52.200039,6583,3648926.39634216,3277876.28202183
0.13544887,52.200039,6584,3648926.39634216,3277876.28202183
0.13544887,52.200039,6585,3648926.39634216,3277876.28202183
0.13544887,52.200039,6586,3648926.39634216,3277876.28202183
0.13544887,52.200039,6587,3648926.39634216,3277876.28202183
0.13544887,52.200039,6588,3648926.39634216,3277876.28202183
0.13544887,52.200039,6589,3648926.39634216,3277876.28202183
0.13544887,52.200039,6590,3648926.39634216,3277876.28202183
0.13544887,52.200039,6591,3648926.39634216,3277876.28202183
0.13544887,52.200039,6592,3648926.39634216,3277876.28202183
0.13544887,52.200039,6593,3648926.39634216,3277876.28202183
0.13544887,52.200039,6594,3648926.39634216,3277876.28202183
0.13544887,52.200039,6595,3648926.39634216,3277876.28202183
0.13544887,52.200039,6596,3648926.39634216,3277876.28202183
0.13544887,52.200039,6597,3648926.39634216,3277876.28202183
0.13544887,52.200039,6598,3648926.39634216,3277876.28202183
0.13544887,52.200039,6599,3648926.39634216,3277876.28202183
0.13544887,52.200039,6600,3648926.39634216,3277876.28202183
0.13544887,52.200039,6601,3648926.39634216,3277876.28202183
0.13544887,52.200039,6602,3648926.39634216,3277876.28202183
0.13544887,52.200039,6603,3648926.39634216,3277876.28202183
0.13544887,52.200039,6604,3648926.39634216,3277876.28202183
0.13544887,52.200039,6605,3648926.39634216,3277876.28202183
0.13544887,52.200039,6606,3648926.39634216,3277876.28202183
0.13544887,52.200039,6607,3648926.39634216,3277876.28202183
0.13544887,52.200039,6608,3648926.39634216,3277876.28202183
0.13544887,52.200039,6609,3648926.39634216,3277876.28202183
0.13544887,52.200039,6610,3648926.39634216,3277876.28202183
0.13544887,52.200039,6611,3648926.39634216,3277876.28202183
0.13544887,52.200039,6612,3648926.39634216,3277876.28202183
0.13544887,52.200039,6613,3648926.39634216,3277876.28202183
0.13544887,52.200039,6614,3648926.39634216,3277876.28202183
0.13544887,52.200039,6615,3648926.39634216,3277876.28202183
0.13544887,52.200039,6616,3648926.39634216,3277876.28202183
0.13544887,52.200039,6617,3648926.39634216,3277876.28202183
0.13544887,52.200039,6618,3648926.39634216,3277876.28202183
0.13544887,52.200039,6619,3648926.39634216,3277876.28202183
0.13544887,52.200039,6620,3648926.39634216,3277876.28202183
0.13544887,52.200039,6621,3648926.39634216,3277876.28202183
0.13544887,52.200039,6622,3648926.39634216,3277876.28202183
0.13544887,52.200039,6623,3648926.39634216,3277876.28202183
0.13544887,52.200039,6624,3648926.39634216,3277876.28202183
0.13544887,52.200039,6625,3648926.39634216,3277876.28202183
0.13544887,52.200039,6626,3648926.39634216,3277876.28202183
0.13544887,52.200039,6627,3648926.39634216,3277876.28202183
0.13544887,52.200039,6628,3648926.39634216,3277876.28202183
0.13544887,52.200039,6629,3648926.39634216,3277876.28202183
0.13544887,52.200039,6630,3648926.39634216,3277876.28202183
0.13544887,52.200039,6631,3648926.39634216,3277876.28202183
0.13544887,52.200039,6632,3648926.39634216,3277876.28202183
0.13544887,52.200039,6633,3648926.39634216,3277876.28202183
0.13544887,52.200039,6634,3648926.39634216,3277876.28202183
0.13544887,52.200039,6635,3648926.39634216,3277876.28202183
0.13544887,52.200039,6636,3648926.39634216,3277876.28202183
0.13544887,52.200039,6637,3648926.39634216,3277876.28202183
0.13544887,52.200039,6638,3648926.39634216,3277876.28202183
0.13544887,52.200039,6639,3648926.39634216,3277876.28202183
0.13544887,52.200039,6640,3648926.39634216,3277876.28202183
0.13544887,52.200039,6641,3648926.39634216,3277876.28202183
0.13544887,52.200039,6642,3648926.39634216,3277876.28202183
0.13544887,52.200039,6643,3648926.39634216,3277876.28202183
0.13544887,52.200039,6644,3648926.39634216,3277876.28202183
0.13544887,52.200039,6645,3648926.39634216,3277876.28202183
0.13544887,52.200039,6646,3648926.39634216,3277876.28202183
0.13544887,52.200039,6647,3648926.39634216,3277876.28202183
0.13544887,52.200039,6648,3648926.39634216,3277876.28202183
0.13544887,52.200039,6649,3648926.39634216,3277876.28202183
0.13544887,52.200039,6650,3648926.39634216,3277876.28202183
0.13544887,52.200039,6651,3648926.39634216,3277876.28202183
0.13544887,52.200039,6652,3648926.39634216,3277876.28202183
0.13544887,52.200039,6653,3648926.39634216,3277876.28202183
0.13544887,52.200039,6654,3648926.39634216,3277876.28202183
0.13544887,52.200039,6655,3648926.39634216,3277876.28202183
0.13544887,52.200039,6656,3648926.39634216,3277876.28202183
0.13544887,52.200039,6657,3648926.39634216,3277876.28202183
0.13544887,52.200039,6658,3648926.39634216,3277876.28202183
0.13544887,52.200039,6659,3648926.39634216,3277876.28202183
0.13544887,52.200039,6660,3648926.39634216,3277876.28202183
2.484326567,41.62194726,6661,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6662,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6663,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6664,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6665,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6666,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6667,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6668,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6669,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6670,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6671,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6672,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6673,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6674,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6675,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6676,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6677,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6678,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6679,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6680,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6681,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6682,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6683,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6684,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6685,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6686,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6687,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6688,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6689,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6690,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6691,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6692,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6693,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6694,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6695,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6696,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6697,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6698,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6699,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6700,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6701,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6702,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6703,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6704,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6705,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6706,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6707,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6708,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6709,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6710,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6711,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6712,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6713,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6714,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6715,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6716,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6717,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6718,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6719,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6720,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6721,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6722,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6723,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6724,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6725,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6726,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6727,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6728,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6729,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6730,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6731,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6732,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6733,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6734,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6735,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6736,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6737,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6738,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6739,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6740,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6741,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6742,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6743,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6744,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6745,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6746,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6747,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6748,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6749,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6750,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6751,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6752,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6753,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6754,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6755,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6756,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6757,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6758,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6759,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6760,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6761,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6762,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6763,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6764,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6765,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6766,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6767,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6768,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6769,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6770,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6771,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6772,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6773,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6774,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6775,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6776,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6777,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6778,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6779,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6780,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6781,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6782,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6783,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6784,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6785,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6786,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6787,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6788,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6789,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6790,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6791,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6792,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6793,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6794,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6795,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6796,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6797,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6798,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6799,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6800,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6801,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6802,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6803,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6804,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6805,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6806,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6807,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6808,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6809,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6810,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6811,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6812,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6813,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6814,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6815,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6816,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6817,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6818,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6819,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6820,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6821,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6822,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6823,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6824,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6825,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6826,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6827,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6828,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6829,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6830,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6831,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6832,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6833,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6834,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6835,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6836,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6837,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6838,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6839,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6840,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6841,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6842,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6843,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6844,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6845,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6846,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6847,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6848,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6849,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6850,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6851,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6852,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6853,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6854,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6855,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6856,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6857,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6858,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6859,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6860,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6861,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6862,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6863,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6864,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6865,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6866,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6867,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6868,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6869,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6870,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6871,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6872,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6873,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6874,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6875,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6876,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6877,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6878,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6879,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6880,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6881,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6882,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6883,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6884,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6885,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6886,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6887,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6888,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6889,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6890,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6891,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6892,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6893,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6894,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6895,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6896,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6897,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6898,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6899,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6900,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6901,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6902,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6903,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6904,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6905,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6906,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6907,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6908,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6909,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6910,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6911,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6912,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6913,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6914,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6915,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6916,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6917,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6918,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6919,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6920,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6921,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6922,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6923,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6924,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6925,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6926,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6927,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6928,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6929,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6930,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6931,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6932,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6933,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6934,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6935,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6936,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6937,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6938,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6939,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6940,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6941,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6942,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6943,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6944,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6945,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6946,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6947,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6948,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6949,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6950,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6951,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6952,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6953,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6954,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6955,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6956,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6957,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6958,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6959,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6960,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6961,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6962,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6963,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6964,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6965,3693369.16510297,2089011.13103136
2.484326567,41.62194726,6966,3693369.16510297,2089011.13103136
