fid,L1,Lon,Lat,iucn_rwr1
6774,6774,2.530639,41.665035,1.02228594
6775,6775,2.530639,41.665035,1.02228594
6776,6776,2.530639,41.665035,1.02228594
6777,6777,2.530639,41.665035,1.02228594
6778,6778,2.530639,41.665035,1.02228594
6779,6779,2.530639,41.665035,1.02228594
6780,6780,2.530639,41.665035,1.02228594
6781,6781,2.530639,41.665035,1.02228594
6782,6782,2.530639,41.665035,1.02228594
6783,6783,2.530639,41.665035,1.02228594
6784,6784,2.530639,41.665035,1.02228594
6785,6785,2.530639,41.665035,1.02228594
6786,6786,2.530639,41.665035,1.02228594
6787,6787,2.530639,41.665035,1.02228594
6788,6788,2.530639,41.665035,1.02228594
6789,6789,2.530639,41.665035,1.02228594
6790,6790,2.530639,41.665035,1.02228594
6791,6791,2.530639,41.665035,1.02228594
6792,6792,2.530639,41.665035,1.02228594
6793,6793,2.530639,41.665035,1.02228594
6794,6794,2.530639,41.665035,1.02228594
6795,6795,2.530639,41.665035,1.02228594
6796,6796,2.530639,41.665035,1.02228594
6797,6797,2.530639,41.665035,1.02228594
6798,6798,2.530639,41.665035,1.02228594
6799,6799,2.530639,41.665035,1.02228594
6800,6800,2.530639,41.665035,1.02228594
6801,6801,2.530639,41.665035,1.02228594
6802,6802,2.530639,41.665035,1.02228594
6803,6803,2.530639,41.665035,1.02228594
6804,6804,2.530639,41.665035,1.02228594
6805,6805,2.530639,41.665035,1.02228594
6806,6806,2.530639,41.665035,1.02228594
6807,6807,2.530639,41.665035,1.02228594
6808,6808,2.530639,41.665035,1.02228594
6809,6809,2.530639,41.665035,1.02228594
6810,6810,2.530639,41.665035,1.02228594
6811,6811,2.530639,41.665035,1.02228594
6812,6812,2.530639,41.665035,1.02228594
6813,6813,2.530639,41.665035,1.02228594
6814,6814,2.530639,41.665035,1.02228594
6815,6815,2.530639,41.665035,1.02228594
6816,6816,2.53082,41.66523,1.02228594
6817,6817,2.53082,41.66523,1.02228594
6818,6818,2.53082,41.66523,1.02228594
6819,6819,2.53082,41.66523,1.02228594
6820,6820,2.53082,41.66523,1.02228594
6821,6821,2.530639,41.665035,1.02228594
6822,6822,2.530639,41.665035,1.02228594
6823,6823,2.530639,41.665035,1.02228594
6824,6824,2.530639,41.665035,1.02228594
6825,6825,2.530639,41.665035,1.02228594
6826,6826,2.530639,41.665035,1.02228594
6827,6827,2.530639,41.665035,1.02228594
6828,6828,2.530639,41.665035,1.02228594
6829,6829,2.530639,41.665035,1.02228594
6830,6830,2.530639,41.665035,1.02228594
6831,6831,2.530639,41.665035,1.02228594
6832,6832,2.530639,41.665035,1.02228594
6833,6833,2.530639,41.665035,1.02228594
6834,6834,2.530639,41.665035,1.02228594
6835,6835,2.530639,41.665035,1.02228594
6836,6836,2.530639,41.665035,1.02228594
6837,6837,2.530639,41.665035,1.02228594
6838,6838,2.530639,41.665035,1.02228594
6839,6839,2.530639,41.665035,1.02228594
6840,6840,2.530639,41.665035,1.02228594
6841,6841,2.530639,41.665035,1.02228594
6842,6842,2.530639,41.665035,1.02228594
6843,6843,2.530639,41.665035,1.02228594
6844,6844,2.530639,41.665035,1.02228594
6845,6845,2.530639,41.665035,1.02228594
6846,6846,2.530639,41.665035,1.02228594
6847,6847,2.530639,41.665035,1.02228594
6848,6848,2.530639,41.665035,1.02228594
6849,6849,2.530639,41.665035,1.02228594
6850,6850,2.530639,41.665035,1.02228594
6851,6851,2.530639,41.665035,1.02228594
6852,6852,2.530639,41.665035,1.02228594
6853,6853,2.530639,41.665035,1.02228594
6854,6854,2.530639,41.665035,1.02228594
6855,6855,2.530639,41.665035,1.02228594
6856,6856,2.530639,41.665035,1.02228594
6857,6857,2.530639,41.665035,1.02228594
6858,6858,2.530639,41.665035,1.02228594
6859,6859,2.530639,41.665035,1.02228594
6860,6860,2.530639,41.665035,1.02228594
6861,6861,2.530639,41.665035,1.02228594
6862,6862,2.530639,41.665035,1.02228594
6863,6863,2.530639,41.665035,1.02228594
6864,6864,2.530639,41.665035,1.02228594
6865,6865,2.530639,41.665035,1.02228594
6866,6866,2.530639,41.665035,1.02228594
6867,6867,2.530639,41.665035,1.02228594
6868,6868,2.530639,41.665035,1.02228594
6869,6869,2.530639,41.665035,1.02228594
6870,6870,2.530639,41.665035,1.02228594
6871,6871,2.530639,41.665035,1.02228594
6872,6872,2.530639,41.665035,1.02228594
6873,6873,2.530639,41.665035,1.02228594
6874,6874,2.530639,41.665035,1.02228594
6875,6875,2.530639,41.665035,1.02228594
6876,6876,2.530639,41.665035,1.02228594
6877,6877,2.530639,41.665035,1.02228594
6878,6878,2.530639,41.665035,1.02228594
6879,6879,2.530639,41.665035,1.02228594
6880,6880,2.530639,41.665035,1.02228594
6881,6881,2.530639,41.665035,1.02228594
6882,6882,2.530639,41.665035,1.02228594
6883,6883,2.530639,41.665035,1.02228594
6884,6884,2.530639,41.665035,1.02228594
6885,6885,2.530639,41.665035,1.02228594
6886,6886,2.530639,41.665035,1.02228594
6887,6887,2.530639,41.665035,1.02228594
6888,6888,2.530639,41.665035,1.02228594
6889,6889,2.530639,41.665035,1.02228594
6890,6890,2.530639,41.665035,1.02228594
6891,6891,2.530639,41.665035,1.02228594
6892,6892,2.530639,41.665035,1.02228594
6893,6893,2.530639,41.665035,1.02228594
6894,6894,2.530639,41.665035,1.02228594
6895,6895,2.530639,41.665035,1.02228594
6896,6896,2.530639,41.665035,1.02228594
6897,6897,2.530639,41.665035,1.02228594
6898,6898,2.530639,41.665035,1.02228594
6899,6899,2.530639,41.665035,1.02228594
6900,6900,2.530639,41.665035,1.02228594
6901,6901,2.530639,41.665035,1.02228594
6902,6902,2.530639,41.665035,1.02228594
6903,6903,2.530639,41.665035,1.02228594
6904,6904,2.530639,41.665035,1.02228594
6905,6905,2.530639,41.665035,1.02228594
6906,6906,2.530639,41.665035,1.02228594
6907,6907,2.530639,41.665035,1.02228594
6908,6908,2.530639,41.665035,1.02228594
6909,6909,2.530639,41.665035,1.02228594
6910,6910,2.530639,41.665035,1.02228594
6911,6911,2.530639,41.665035,1.02228594
6912,6912,2.530639,41.665035,1.02228594
6913,6913,2.530639,41.665035,1.02228594
6914,6914,2.530639,41.665035,1.02228594
6915,6915,2.530639,41.665035,1.02228594
6916,6916,2.530639,41.665035,1.02228594
6917,6917,2.530639,41.665035,1.02228594
6918,6918,2.530639,41.665035,1.02228594
6919,6919,2.530639,41.665035,1.02228594
6920,6920,2.530639,41.665035,1.02228594
6921,6921,2.530639,41.665035,1.02228594
6922,6922,2.530639,41.665035,1.02228594
6923,6923,2.530639,41.665035,1.02228594
6924,6924,2.530639,41.665035,1.02228594
6925,6925,2.530639,41.665035,1.02228594
6926,6926,2.530639,41.665035,1.02228594
6927,6927,2.530639,41.665035,1.02228594
6928,6928,2.530639,41.665035,1.02228594
6929,6929,2.530639,41.665035,1.02228594
6930,6930,2.530639,41.665035,1.02228594
6931,6931,2.530639,41.665035,1.02228594
6932,6932,2.530639,41.665035,1.02228594
6933,6933,2.530639,41.665035,1.02228594
6934,6934,2.530639,41.665035,1.02228594
6935,6935,2.530639,41.665035,1.02228594
6936,6936,2.530639,41.665035,1.02228594
6937,6937,2.530639,41.665035,1.02228594
6938,6938,2.530639,41.665035,1.02228594
6939,6939,2.530639,41.665035,1.02228594
6940,6940,2.530639,41.665035,1.02228594
6941,6941,2.530639,41.665035,1.02228594
6942,6942,2.530639,41.665035,1.02228594
6943,6943,2.530639,41.665035,1.02228594
6944,6944,2.530639,41.665035,1.02228594
6945,6945,2.530639,41.665035,1.02228594
6946,6946,2.530639,41.665035,1.02228594
6947,6947,2.530639,41.665035,1.02228594
6948,6948,2.530639,41.665035,1.02228594
6949,6949,2.530639,41.665035,1.02228594
6950,6950,2.530639,41.665035,1.02228594
6951,6951,2.530639,41.665035,1.02228594
6952,6952,2.530639,41.665035,1.02228594
6953,6953,2.530639,41.665035,1.02228594
6954,6954,2.530639,41.665035,1.02228594
6955,6955,2.530639,41.665035,1.02228594
6956,6956,2.530639,41.665035,1.02228594
6957,6957,2.530639,41.665035,1.02228594
6958,6958,2.530639,41.665035,1.02228594
6959,6959,2.530639,41.665035,1.02228594
6960,6960,2.530639,41.665035,1.02228594
6961,6961,2.530639,41.665035,1.02228594
6962,6962,2.530639,41.665035,1.02228594
6963,6963,2.530639,41.665035,1.02228594
6964,6964,2.530639,41.665035,1.02228594
6965,6965,2.530639,41.665035,1.02228594
6966,6966,2.530639,41.665035,1.02228594
6967,6967,2.530639,41.665035,1.02228594
6968,6968,2.530639,41.665035,1.02228594
6969,6969,2.530639,41.665035,1.02228594
6970,6970,2.530639,41.665035,1.02228594
6971,6971,2.530639,41.665035,1.02228594
6972,6972,2.530639,41.665035,1.02228594
6973,6973,2.530639,41.665035,1.02228594
6974,6974,2.530639,41.665035,1.02228594
6975,6975,2.530639,41.665035,1.02228594
6976,6976,2.530639,41.665035,1.02228594
6977,6977,2.530639,41.665035,1.02228594
6978,6978,2.530639,41.665035,1.02228594
6979,6979,2.530639,41.665035,1.02228594
6980,6980,2.530639,41.665035,1.02228594
6981,6981,2.530639,41.665035,1.02228594
6982,6982,2.530639,41.665035,1.02228594
6983,6983,2.530639,41.665035,1.02228594
6984,6984,2.530639,41.665035,1.02228594
6985,6985,2.530639,41.665035,1.02228594
6986,6986,2.530639,41.665035,1.02228594
6987,6987,2.530639,41.665035,1.02228594
6988,6988,2.530639,41.665035,1.02228594
6989,6989,2.530639,41.665035,1.02228594
6990,6990,2.530639,41.665035,1.02228594
6991,6991,2.530639,41.665035,1.02228594
6992,6992,2.530639,41.665035,1.02228594
6993,6993,2.530639,41.665035,1.02228594
6994,6994,2.530639,41.665035,1.02228594
6995,6995,2.530639,41.665035,1.02228594
6996,6996,2.530639,41.665035,1.02228594
6997,6997,2.530639,41.665035,1.02228594
6998,6998,2.530639,41.665035,1.02228594
6999,6999,2.530639,41.665035,1.02228594
7000,7000,2.530639,41.665035,1.02228594
7001,7001,2.530639,41.665035,1.02228594
7002,7002,2.530639,41.665035,1.02228594
7003,7003,2.530639,41.665035,1.02228594
7004,7004,2.530639,41.665035,1.02228594
7005,7005,2.530639,41.665035,1.02228594
7006,7006,2.530639,41.665035,1.02228594
7007,7007,2.530639,41.665035,1.02228594
7008,7008,2.530639,41.665035,1.02228594
7009,7009,2.530639,41.665035,1.02228594
7010,7010,2.530639,41.665035,1.02228594
7011,7011,2.530639,41.665035,1.02228594
7012,7012,2.530639,41.665035,1.02228594
7013,7013,2.530639,41.665035,1.02228594
7014,7014,2.530639,41.665035,1.02228594
7015,7015,2.530639,41.665035,1.02228594
7016,7016,2.530639,41.665035,1.02228594
7017,7017,2.530639,41.665035,1.02228594
7018,7018,2.530639,41.665035,1.02228594
7019,7019,2.530639,41.665035,1.02228594
7020,7020,2.530639,41.665035,1.02228594
7021,7021,2.530639,41.665035,1.02228594
7022,7022,2.530639,41.665035,1.02228594
7023,7023,2.530639,41.665035,1.02228594
7024,7024,2.530639,41.665035,1.02228594
7025,7025,2.530639,41.665035,1.02228594
7026,7026,2.530639,41.665035,1.02228594
7027,7027,2.530639,41.665035,1.02228594
7028,7028,2.530639,41.665035,1.02228594
7029,7029,2.530639,41.665035,1.02228594
7030,7030,2.530639,41.665035,1.02228594
7031,7031,2.530639,41.665035,1.02228594
7032,7032,2.530639,41.665035,1.02228594
7033,7033,2.530639,41.665035,1.02228594
7034,7034,2.530639,41.665035,1.02228594
7035,7035,2.530639,41.665035,1.02228594
7036,7036,2.530639,41.665035,1.02228594
7037,7037,2.530639,41.665035,1.02228594
7038,7038,2.530639,41.665035,1.02228594
7039,7039,2.530639,41.665035,1.02228594
7040,7040,2.530639,41.665035,1.02228594
7041,7041,2.530639,41.665035,1.02228594
7042,7042,2.530639,41.665035,1.02228594
7043,7043,2.530639,41.665035,1.02228594
7044,7044,2.530639,41.665035,1.02228594
7045,7045,2.530639,41.665035,1.02228594
7046,7046,2.530639,41.665035,1.02228594
7047,7047,2.530639,41.665035,1.02228594
7048,7048,2.530639,41.665035,1.02228594
7049,7049,2.530639,41.665035,1.02228594
7050,7050,2.530639,41.665035,1.02228594
7051,7051,2.530639,41.665035,1.02228594
7052,7052,2.530639,41.665035,1.02228594
7053,7053,2.530639,41.665035,1.02228594
7054,7054,2.530639,41.665035,1.02228594
7055,7055,2.530639,41.665035,1.02228594
7056,7056,2.530639,41.665035,1.02228594
7057,7057,2.530639,41.665035,1.02228594
7058,7058,2.530639,41.665035,1.02228594
7059,7059,2.530639,41.665035,1.02228594
7060,7060,2.530639,41.665035,1.02228594
7061,7061,2.530639,41.665035,1.02228594
7062,7062,2.530639,41.665035,1.02228594
7063,7063,2.530639,41.665035,1.02228594
7064,7064,2.530639,41.665035,1.02228594
7065,7065,2.530639,41.665035,1.02228594
7066,7066,2.530639,41.665035,1.02228594
7067,7067,2.530639,41.665035,1.02228594
7068,7068,2.530639,41.665035,1.02228594
7069,7069,2.530639,41.665035,1.02228594
7070,7070,2.530639,41.665035,1.02228594
7071,7071,2.530639,41.665035,1.02228594
7072,7072,2.530639,41.665035,1.02228594
7073,7073,2.530639,41.665035,1.02228594
7074,7074,2.530639,41.665035,1.02228594
7075,7075,2.530639,41.665035,1.02228594
7076,7076,2.530639,41.665035,1.02228594
7077,7077,2.530639,41.665035,1.02228594
7078,7078,2.530639,41.665035,1.02228594
7079,7079,2.530639,41.665035,1.02228594
7080,7080,2.530639,41.665035,1.02228594
7081,7081,2.530639,41.665035,1.02228594
7082,7082,2.530639,41.665035,1.02228594
7083,7083,2.530639,41.665035,1.02228594
7084,7084,2.530639,41.665035,1.02228594
7085,7085,2.530639,41.665035,1.02228594
7086,7086,2.530639,41.665035,1.02228594
7087,7087,2.530639,41.665035,1.02228594
7088,7088,2.530639,41.665035,1.02228594
7089,7089,2.530639,41.665035,1.02228594
7090,7090,2.530639,41.665035,1.02228594
7091,7091,2.530639,41.665035,1.02228594
7092,7092,2.530639,41.665035,1.02228594
7093,7093,2.530639,41.665035,1.02228594
7094,7094,2.530639,41.665035,1.02228594
7095,7095,2.530639,41.665035,1.02228594
7096,7096,2.530639,41.665035,1.02228594
7097,7097,2.530639,41.665035,1.02228594
7098,7098,2.530639,41.665035,1.02228594
7099,7099,2.530639,41.665035,1.02228594
7100,7100,2.530639,41.665035,1.02228594
7101,7101,2.530639,41.665035,1.02228594
7102,7102,2.530639,41.665035,1.02228594
7103,7103,2.530639,41.665035,1.02228594
7104,7104,2.530639,41.665035,1.02228594
7105,7105,2.530639,41.665035,1.02228594
7106,7106,-8.39479,43.23653,0.04481351
7107,7107,-8.8194,42.05036,
7108,7108,-8.65404,42.25134,
7109,7109,-8.62949,42.08763,
7110,7110,-5.00854,43.12335,0.04459543
7111,7111,-4.11764,40.56363,0.02721536
7112,7112,-4.74503,43.01258,0.02716301
7113,7113,-4.74503,43.01258,0.02716301
7114,7114,-1.11997,42.70027,0.02743988
7115,7115,-5.45495,39.44101,0.03201537
7116,7116,-5.45492,39.44112,0.03201537
7117,7117,-5.45611,39.44475,0.03201537
7118,7118,-6.2024,41.3875,0.01857933
7119,7119,-6.247,40.406,0.02618337
7120,7120,-3.79,42.97,0.01153801
7121,7121,-3.11,42.64,0.01140109
7122,7122,-2.91,41.77,0.01091151
7123,7123,-2.91,41.77,0.01091151
7124,7124,-2.31865,42.75909,0.01721676
7125,7125,-3.68624,41.00384,0.02871912
7126,7126,-0.70754,42.87941,0.12263221
7127,7127,-1.9168,43.29838,0.02732029
7128,7128,-2.43802,38.89626,0.01205077
7129,7129,-2.9632,42.9927,0.01721676
7130,7130,-3.01456,43.38001,0.01475415
7131,7131,-5.71158,41.28039,0.01823698
7132,7132,-5.63888,43.12928,0.04493954
7133,7133,0.49926,42.63881,0.03580309
7134,7134,-4.17356,37.11383,0.03505027
7135,7135,-8.61444,42.50064,0.04481351
7136,7136,-3.94726,40.8606,0.02871912
7137,7137,-3.94672,40.85493,0.02871912
7138,7138,-3.95719,40.8399,0.02871912
7139,7139,-4.81156,43.16122,0.04459543
7140,7140,-4.95238,43.2656,0.04459543
7141,7141,-6.83438,40.91592,0.02387033
7142,7142,-4.70235,43.10572,0.01153801
7143,7143,-6.18812,41.38408,0.01857933
7144,7144,121.73572,29.748372,1.05085683
7145,7145,121.73572,29.748372,1.05085683
7146,7146,116.35203,24.176582,0.01830667
7147,7147,116.35203,24.176582,0.01830667
7148,7148,116.35203,24.176582,0.01830667
7149,7149,116.35203,24.176582,0.01830667
7150,7150,116.35203,24.176582,0.01830667
7151,7151,116.35203,24.176582,0.01830667
7152,7152,116.35203,24.176582,0.01830667
7153,7153,116.35203,24.176582,0.01830667
7154,7154,116.35203,24.176582,0.01830667
7155,7155,116.35203,24.176582,0.01830667
7156,7156,116.35203,24.176582,0.01830667
7157,7157,116.35203,24.176582,0.01830667
7158,7158,116.35203,24.176582,0.01830667
7159,7159,116.35203,24.176582,0.01830667
7160,7160,116.35203,24.176582,0.01830667
7161,7161,116.35203,24.176582,0.01830667
7162,7162,116.35203,24.176582,0.01830667
7163,7163,116.35203,24.176582,0.01830667
7164,7164,116.35203,24.176582,0.01830667
7165,7165,116.35203,24.176582,0.01830667
7166,7166,116.35203,24.176582,0.01830667
7167,7167,116.35203,24.176582,0.01830667
7168,7168,116.35203,24.176582,0.01830667
7169,7169,116.35203,24.176582,0.01830667
7170,7170,116.35203,24.176582,0.01830667
7171,7171,116.35203,24.176582,0.01830667
7172,7172,114.1984,22.59101,0.22377921
7173,7173,114.1984,22.59101,0.22377921
7174,7174,114.1984,22.59101,0.22377921
7175,7175,114.1984,22.59101,0.22377921
7176,7176,114.1984,22.59101,0.22377921
7177,7177,114.1984,22.59101,0.22377921
7178,7178,114.1984,22.59101,0.22377921
7179,7179,114.1984,22.59101,0.22377921
7180,7180,114.1984,22.59101,0.22377921
7181,7181,114.1984,22.59101,0.22377921
7182,7182,119.94339,27.24886,0.11067847
7183,7183,119.94339,27.24886,0.11067847
7184,7184,119.94339,27.24886,0.11067847
7185,7185,119.94339,27.24886,0.11067847
7186,7186,119.94339,27.24886,0.11067847
7187,7187,120.16697,27.1159,1.09805927
7188,7188,120.16697,27.1159,1.09805927
7189,7189,120.16697,27.1159,1.09805927
7190,7190,120.16697,27.1159,1.09805927
7191,7191,120.16697,27.1159,1.09805927
7192,7192,120.16697,27.1159,1.09805927
7193,7193,120.16697,27.1159,1.09805927
7194,7194,120.16697,27.1159,1.09805927
7195,7195,120.16697,27.1159,1.09805927
7196,7196,120.16697,27.1159,1.09805927
7197,7197,120.16697,27.1159,1.09805927
7198,7198,120.16697,27.1159,1.09805927
7199,7199,120.16697,27.1159,1.09805927
7200,7200,120.16697,27.1159,1.09805927
7201,7201,120.16697,27.1159,1.09805927
7202,7202,120.16697,27.1159,1.09805927
7203,7203,120.16697,27.1159,1.09805927
7204,7204,120.16697,27.1159,1.09805927
7205,7205,120.16697,27.1159,1.09805927
7206,7206,120.16697,27.1159,1.09805927
7207,7207,120.16697,27.1159,1.09805927
7208,7208,120.16697,27.1159,1.09805927
7209,7209,120.16697,27.1159,1.09805927
7210,7210,120.16697,27.1159,1.09805927
7211,7211,120.56896,28.19946,0.04140454
7212,7212,120.56896,28.19946,0.04140454
7213,7213,120.56896,28.19946,0.04140454
7214,7214,120.56896,28.19946,0.04140454
7215,7215,120.56896,28.19946,0.04140454
7216,7216,120.56896,28.19946,0.04140454
7217,7217,120.56896,28.19946,0.04140454
7218,7218,120.56896,28.19946,0.04140454
7219,7219,120.56896,28.19946,0.04140454
7220,7220,120.56896,28.19946,0.04140454
7221,7221,120.56896,28.19946,0.04140454
7222,7222,120.56896,28.19946,0.04140454
7223,7223,120.56896,28.19946,0.04140454
7224,7224,120.56896,28.19946,0.04140454
7225,7225,120.56896,28.19946,0.04140454
7226,7226,120.56896,28.19946,0.04140454
7227,7227,120.56896,28.19946,0.04140454
7228,7228,120.56896,28.19946,0.04140454
7229,7229,120.56896,28.19946,0.04140454
7230,7230,120.56896,28.19946,0.04140454
7231,7231,120.56896,28.19946,0.04140454
7232,7232,120.56896,28.19946,0.04140454
7233,7233,120.56896,28.19946,0.04140454
7234,7234,120.56896,28.19946,0.04140454
7235,7235,120.56896,28.19946,0.04140454
7236,7236,120.56896,28.19946,0.04140454
7237,7237,120.56896,28.19946,0.04140454
7238,7238,120.56896,28.19946,0.04140454
7239,7239,120.56896,28.19946,0.04140454
7240,7240,120.56896,28.19946,0.04140454
7241,7241,120.56896,28.19946,0.04140454
7242,7242,120.56896,28.19946,0.04140454
7243,7243,120.56896,28.19946,0.04140454
7244,7244,120.56896,28.19946,0.04140454
7245,7245,120.56896,28.19946,0.04140454
7246,7246,120.56896,28.19946,0.04140454
7247,7247,120.56896,28.19946,0.04140454
7248,7248,120.56896,28.19946,0.04140454
7249,7249,120.56896,28.19946,0.04140454
7250,7250,119.606217,27.714617,0.05661418
7251,7251,119.606217,27.714617,0.05661418
7252,7252,119.606217,27.714617,0.05661418
7253,7253,119.606217,27.714617,0.05661418
7254,7254,119.606217,27.714617,0.05661418
7255,7255,119.606217,27.714617,0.05661418
7256,7256,119.606217,27.714617,0.05661418
7257,7257,119.606217,27.714617,0.05661418
7258,7258,119.606217,27.714617,0.05661418
7259,7259,119.606217,27.714617,0.05661418
7260,7260,119.606217,27.714617,0.05661418
7261,7261,119.606217,27.714617,0.05661418
7262,7262,119.606217,27.714617,0.05661418
7263,7263,119.606217,27.714617,0.05661418
7264,7264,119.606217,27.714617,0.05661418
7265,7265,119.606217,27.714617,0.05661418
7266,7266,119.606217,27.714617,0.05661418
7267,7267,119.606217,27.714617,0.05661418
7268,7268,119.606217,27.714617,0.05661418
7269,7269,119.606217,27.714617,0.05661418
7270,7270,119.606217,27.714617,0.05661418
7271,7271,119.606217,27.714617,0.05661418
7272,7272,119.606217,27.714617,0.05661418
7273,7273,119.606217,27.714617,0.05661418
7274,7274,119.606217,27.714617,0.05661418
7275,7275,119.606217,27.714617,0.05661418
7276,7276,119.606217,27.714617,0.05661418
7277,7277,119.606217,27.714617,0.05661418
7278,7278,119.606217,27.714617,0.05661418
7279,7279,119.606217,27.714617,0.05661418
7280,7280,114.1984,22.59101,0.22377921
7281,7281,114.1984,22.59101,0.22377921
7282,7282,114.1984,22.59101,0.22377921
7283,7283,114.1984,22.59101,0.22377921
7284,7284,114.1984,22.59101,0.22377921
7285,7285,114.1984,22.59101,0.22377921
7286,7286,114.1984,22.59101,0.22377921
7287,7287,114.1984,22.59101,0.22377921
7288,7288,114.1984,22.59101,0.22377921
7289,7289,114.1984,22.59101,0.22377921
7290,7290,114.1984,22.59101,0.22377921
7291,7291,114.1984,22.59101,0.22377921
7292,7292,114.1984,22.59101,0.22377921
7293,7293,114.1984,22.59101,0.22377921
7294,7294,114.1984,22.59101,0.22377921
7295,7295,114.1984,22.59101,0.22377921
7296,7296,114.1984,22.59101,0.22377921
7297,7297,114.1984,22.59101,0.22377921
7298,7298,114.1984,22.59101,0.22377921
7299,7299,114.1984,22.59101,0.22377921
7300,7300,114.1984,22.59101,0.22377921
7301,7301,114.1984,22.59101,0.22377921
7302,7302,114.1984,22.59101,0.22377921
7303,7303,114.1984,22.59101,0.22377921
7304,7304,114.1984,22.59101,0.22377921
7305,7305,114.1984,22.59101,0.22377921
7306,7306,114.1984,22.59101,0.22377921
7307,7307,114.1984,22.59101,0.22377921
7308,7308,114.1984,22.59101,0.22377921
7309,7309,114.1984,22.59101,0.22377921
7310,7310,114.1984,22.59101,0.22377921
7311,7311,114.1984,22.59101,0.22377921
7312,7312,108.159327,26.366522,0.22565463
7313,7313,108.159327,26.366522,0.22565463
7314,7314,108.159327,26.366522,0.22565463
7315,7315,108.159327,26.366522,0.22565463
7316,7316,108.159327,26.366522,0.22565463
7317,7317,108.159327,26.366522,0.22565463
7318,7318,108.159327,26.366522,0.22565463
7319,7319,108.159327,26.366522,0.22565463
7320,7320,108.159327,26.366522,0.22565463
7321,7321,108.159327,26.366522,0.22565463
7322,7322,108.159327,26.366522,0.22565463
7323,7323,108.159327,26.366522,0.22565463
7324,7324,108.159327,26.366522,0.22565463
7325,7325,108.159327,26.366522,0.22565463
7326,7326,108.159327,26.366522,0.22565463
7327,7327,108.159327,26.366522,0.22565463
7328,7328,108.159327,26.366522,0.22565463
7329,7329,108.159327,26.366522,0.22565463
7330,7330,108.159327,26.366522,0.22565463
7331,7331,108.159327,26.366522,0.22565463
7332,7332,108.159327,26.366522,0.22565463
7333,7333,108.159327,26.366522,0.22565463
7334,7334,108.159327,26.366522,0.22565463
7335,7335,108.159327,26.366522,0.22565463
7336,7336,108.159327,26.366522,0.22565463
7337,7337,108.159327,26.366522,0.22565463
7338,7338,108.159327,26.366522,0.22565463
7339,7339,108.159327,26.366522,0.22565463
7340,7340,108.159327,26.366522,0.22565463
7341,7341,108.159327,26.366522,0.22565463
7342,7342,108.159327,26.366522,0.22565463
7343,7343,108.159327,26.366522,0.22565463
7344,7344,108.159327,26.366522,0.22565463
7345,7345,108.159327,26.366522,0.22565463
7346,7346,108.159327,26.366522,0.22565463
7347,7347,108.159327,26.366522,0.22565463
7348,7348,108.159327,26.366522,0.22565463
7349,7349,105.191802,27.22049,0.10645622
7350,7350,105.191802,27.22049,0.10645622
7351,7351,105.191802,27.22049,0.10645622
7352,7352,105.191802,27.22049,0.10645622
7353,7353,105.191802,27.22049,0.10645622
7354,7354,105.191802,27.22049,0.10645622
7355,7355,105.191802,27.22049,0.10645622
7356,7356,105.191802,27.22049,0.10645622
7357,7357,105.191802,27.22049,0.10645622
7358,7358,105.191802,27.22049,0.10645622
7359,7359,105.191802,27.22049,0.10645622
7360,7360,105.191802,27.22049,0.10645622
7361,7361,105.191802,27.22049,0.10645622
7362,7362,105.191802,27.22049,0.10645622
7363,7363,105.191802,27.22049,0.10645622
7364,7364,105.191802,27.22049,0.10645622
7365,7365,105.191802,27.22049,0.10645622
7366,7366,105.191802,27.22049,0.10645622
7367,7367,105.191802,27.22049,0.10645622
7368,7368,105.191802,27.22049,0.10645622
7369,7369,105.191802,27.22049,0.10645622
7370,7370,105.191802,27.22049,0.10645622
7371,7371,108.159327,26.366522,0.22565463
7372,7372,108.159327,26.366522,0.22565463
7373,7373,108.159327,26.366522,0.22565463
7374,7374,108.159327,26.366522,0.22565463
7375,7375,108.159327,26.366522,0.22565463
7376,7376,108.159327,26.366522,0.22565463
7377,7377,108.159327,26.366522,0.22565463
7378,7378,108.159327,26.366522,0.22565463
7379,7379,108.159327,26.366522,0.22565463
7380,7380,108.159327,26.366522,0.22565463
7381,7381,108.159327,26.366522,0.22565463
7382,7382,108.159327,26.366522,0.22565463
7383,7383,108.159327,26.366522,0.22565463
7384,7384,108.159327,26.366522,0.22565463
7385,7385,108.159327,26.366522,0.22565463
7386,7386,108.159327,26.366522,0.22565463
7387,7387,108.159327,26.366522,0.22565463
7388,7388,108.159327,26.366522,0.22565463
7389,7389,108.159327,26.366522,0.22565463
7390,7390,108.159327,26.366522,0.22565463
7391,7391,108.159327,26.366522,0.22565463
7392,7392,108.159327,26.366522,0.22565463
7393,7393,108.159327,26.366522,0.22565463
7394,7394,108.159327,26.366522,0.22565463
7395,7395,108.159327,26.366522,0.22565463
7396,7396,108.159327,26.366522,0.22565463
7397,7397,108.159327,26.366522,0.22565463
7398,7398,108.159327,26.366522,0.22565463
7399,7399,108.159327,26.366522,0.22565463
7400,7400,108.159327,26.366522,0.22565463
7401,7401,108.159327,26.366522,0.22565463
7402,7402,108.159327,26.366522,0.22565463
7403,7403,108.159327,26.366522,0.22565463
7404,7404,108.159327,26.366522,0.22565463
7405,7405,108.159327,26.366522,0.22565463
7406,7406,108.159327,26.366522,0.22565463
7407,7407,108.159327,26.366522,0.22565463
